R1,R2,R3,R4,X,Y,barrier
A,D,C,A,C,C,22.71122855319567
E,D,B,D,C,B,22.733800151588312
B,A,C,C,B,C,22.751147177332665
E,B,B,A,B,B,22.765758399282607
D,A,A,E,C,D,22.823304729699487
A,B,A,E,B,D,22.824503862796544
B,A,A,C,B,C,22.83850834800068
D,D,E,C,C,A,22.84780957958429
A,B,C,A,B,C,22.847969719364343
A,A,C,C,C,D,22.854158280620247
A,C,E,C,C,D,22.870043583162285
A,E,C,B,B,B,22.91289682383941
B,A,E,B,B,C,22.920721176771597
D,D,B,A,B,A,22.92540586569641
B,A,E,C,C,D,22.953913394671385
E,B,C,C,B,B,22.960271001168262
D,A,C,E,C,D,22.97995485432956
A,B,C,E,B,C,22.99976170161405
D,C,A,C,C,C,23.04491101376976
A,A,E,A,A,B,23.04621487124775
C,E,E,E,B,B,23.053051329076773
A,A,E,C,C,C,23.060621245017533
E,C,D,E,A,A,23.061985350865
C,A,E,E,A,B,23.076060422255377
D,E,E,D,C,A,23.08466233977179
C,C,E,E,B,C,23.10652125317174
A,D,D,E,C,C,23.130678807915512
D,C,C,E,A,B,23.147438133307
A,D,C,E,A,A,23.1508935757758
D,B,A,E,A,B,23.164853491656324
B,A,C,E,B,D,23.223270382956112
D,D,D,B,B,A,23.22982927197454
D,D,D,D,B,B,23.237705846825765
B,E,E,E,B,B,23.284059971706878
D,A,A,D,C,D,23.325168047662206
A,D,D,D,A,A,23.344782019686203
C,A,E,C,B,C,23.357246441318804
D,D,A,A,B,B,23.35784241014159
D,A,C,E,A,A,23.363020123858508
E,A,B,B,B,B,23.36947335223552
D,A,E,D,C,C,23.379024232926795
A,D,B,A,C,C,23.387795699020504
A,A,E,E,C,D,23.426994003832306
C,A,E,B,B,C,23.430164172139467
B,A,E,A,B,D,23.470936212691768
D,E,D,C,C,A,23.50369987568785
D,C,D,E,C,C,23.524464102111697
A,A,A,C,B,D,23.52981688879936
E,B,E,A,C,B,23.544450970943068
C,D,A,B,C,C,23.555383027470903
A,E,B,C,A,A,23.557704427991677
D,C,B,A,C,C,23.56522969642066
D,A,D,A,A,B,23.567297920234807
A,D,D,D,A,B,23.581303312949583
A,A,A,E,A,B,23.59261280640623
D,A,D,A,B,C,23.592826133936068
D,C,D,C,C,C,23.60616621348534
E,B,A,E,C,C,23.62957446606309
A,D,D,A,C,D,23.68439252557319
A,D,A,D,A,B,23.68687609045528
D,A,C,A,C,D,23.699362823395017
D,D,E,D,C,B,23.740235633940344
A,D,A,D,B,C,23.7680531821681
E,D,B,D,B,A,23.782345279474185
C,D,C,E,A,B,23.786272589024435
A,A,D,D,B,D,23.795319054955232
D,A,B,D,A,A,23.802709646229687
D,C,E,A,A,B,23.803664005315444
B,A,A,D,B,D,23.85873432025298
B,D,D,A,C,C,23.88181380842779
A,A,B,A,B,D,23.88190895429465
A,D,E,E,A,A,23.884652684129065
C,D,A,C,C,C,23.907752068267257
A,D,A,E,C,D,23.911702675465506
E,B,D,A,A,A,23.911956257666223
A,C,B,B,B,D,23.92494774369434
D,A,E,A,C,D,23.932793267856024
C,E,B,D,A,B,23.940814227928502
D,D,D,A,B,A,23.94686403493791
D,D,D,D,C,A,23.954646186306736
C,E,C,C,A,A,23.9777993954354
E,E,E,C,C,A,23.995097980115123
C,E,D,E,B,B,23.998022841040704
A,A,C,D,B,C,23.999709824920707
D,E,D,B,B,A,24.00986946818749
A,B,D,E,B,C,24.01535245522212
A,A,C,E,B,D,24.03461384473736
A,D,D,C,C,C,24.036024855494546
D,D,C,E,C,A,24.053951807148355
A,D,E,C,A,A,24.061899891212818
C,D,A,C,A,B,24.075413714355665
D,E,A,C,C,A,24.07767143696424
D,A,B,A,C,D,24.12457368143656
A,D,C,E,C,D,24.16561644309269
D,B,C,E,A,B,24.183687727533176
C,E,E,C,A,B,24.18971103025236
A,D,A,B,C,D,24.216831571356188
C,D,E,A,C,C,24.22984896991282
B,A,D,E,B,C,24.23919610865095
A,D,B,E,A,A,24.2562771738165
C,E,E,A,A,B,24.270972694594704
D,E,A,B,C,A,24.273895018078868
E,A,C,B,B,B,24.275049606678483
E,E,B,B,B,B,24.29043619049649
A,C,E,C,B,C,24.296828859106807
A,D,C,A,C,D,24.32845514053568
E,B,D,B,A,B,24.362164998125014
A,C,E,D,B,D,24.368699447777004
E,A,B,C,B,B,24.38110848254631
A,D,E,C,A,B,24.404886905475838
A,B,C,A,B,D,24.453479460570545
D,D,D,E,C,B,24.46512158121804
D,C,E,E,B,B,24.478715640329423
C,E,B,B,A,B,24.483240109074487
C,A,E,E,B,C,24.510147593631828
E,B,C,E,B,B,24.51607433967285
D,A,E,E,B,B,24.52756944352512
A,D,D,E,C,D,24.535850117862203
B,A,A,B,B,C,24.536009558371816
A,A,D,E,A,B,24.55789310336267
A,C,E,E,A,B,24.56271406916048
D,A,B,D,C,C,24.585472570871392
A,A,E,B,A,B,24.60996425368351
D,C,D,E,A,B,24.614827805422262
A,B,D,A,B,D,24.625218658837
B,E,B,A,A,B,24.632390411314653
B,E,A,B,A,B,24.63578843220867
A,D,E,B,A,A,24.678975453994155
A,E,E,D,A,A,24.68488932231579
E,C,E,E,C,B,24.687520811717768
A,A,B,B,B,C,24.693571189943096
D,A,C,D,A,A,24.69927955903968
A,D,D,C,A,A,24.709130810843263
A,E,E,E,B,B,24.71373259017088
E,C,B,D,A,B,24.762599274795623
D,A,C,C,C,C,24.782688042497337
A,E,E,B,A,A,24.813019424450733
D,E,E,C,B,A,24.822239630051424
A,D,C,C,C,C,24.828043984146536
C,D,A,E,A,B,24.86191685150674
C,C,B,E,A,C,24.88256109369508
A,E,E,C,A,A,24.903103144021472
D,E,D,D,C,A,24.91448180693188
A,D,B,A,C,D,24.93495819560672
B,A,E,E,C,D,24.944058117916445
D,C,D,E,C,D,24.96861862065412
A,D,A,C,A,A,24.97272271157941
A,D,C,B,C,C,24.983378821451417
A,E,C,C,B,B,24.99160836657762
A,A,E,C,C,D,25.01073145870496
C,A,E,C,B,D,25.012040898753813
E,A,C,C,B,B,25.01665923831364
A,D,C,A,A,A,25.027213537169985
C,C,E,E,A,B,25.048716024071243
A,D,D,B,C,C,25.073208607545407
D,A,E,E,C,C,25.1290134057086
E,B,E,A,B,B,25.16356022074756
A,D,A,D,B,D,25.18578418727641
D,C,E,E,B,C,25.21679747319652
A,D,B,E,B,C,25.252914204598195
D,E,E,E,B,A,25.28795902731971
D,A,B,E,A,B,25.29392897118116
B,E,D,E,B,B,25.303751477347973
E,A,E,E,A,A,25.304348537523467
B,E,D,E,A,B,25.3272798076874
E,E,E,B,C,A,25.359452471660344
D,A,E,D,A,A,25.385966241918062
D,C,D,A,B,C,25.389944297443037
E,D,E,C,C,A,25.408529833300296
D,A,E,D,C,D,25.4094069139063
B,A,B,C,A,C,25.41351223793602
C,D,A,E,C,C,25.423278759877668
B,E,C,D,A,B,25.425413383137176
E,C,C,A,C,C,25.44946998868293
A,A,E,B,C,C,25.48100457736538
D,A,D,C,A,B,25.48526473604387
A,D,C,D,A,B,25.487403394982728
C,E,A,C,C,C,25.49484516604782
D,C,D,B,B,C,25.50330664188727
D,C,A,E,C,D,25.54831337107322
D,D,C,D,B,A,25.54982404342057
D,B,E,E,A,B,25.57385931914897
C,D,A,D,B,C,25.575863253670832
D,A,D,B,B,C,25.602750403098405
A,A,C,D,B,D,25.61806079404653
A,A,C,B,B,C,25.62767457868703
A,A,B,C,B,C,25.655790579420756
D,A,D,D,B,C,25.665991654496963
C,A,E,E,B,D,25.714148393711096
D,D,C,A,B,B,25.721133249433716
E,C,D,A,A,B,25.73728917234812
A,D,D,A,A,A,25.73985817731321
D,E,E,C,B,B,25.752131501395997
D,E,C,C,C,A,25.753929570756497
C,D,D,C,C,C,25.76100363025936
B,E,B,D,A,B,25.781131867504342
C,E,A,D,A,B,25.78162738910998
A,D,D,C,C,D,25.842212312951936
C,A,E,B,A,B,25.843478593989094
D,A,A,D,A,B,25.84365516130977
E,C,D,E,B,B,25.846114697884005
A,D,D,A,A,B,25.849404154651864
C,E,C,D,A,B,25.89616720043218
A,D,C,E,A,B,25.89756521690112
C,E,D,D,A,B,25.900278875930628
E,C,D,D,A,B,25.905433935946157
E,C,D,C,A,B,25.92524751058756
D,C,E,C,A,B,25.97109792161944
D,A,C,E,A,B,25.97903069182528
E,C,B,C,A,B,26.040709656663555
D,A,C,B,A,B,26.05647778681915
C,E,E,D,A,B,26.063137735041217
D,A,C,E,B,C,26.069795606211763
E,B,E,D,A,A,26.08683254047101
A,A,B,B,B,D,26.10514538489692
E,D,B,A,B,A,26.107312973813983
D,E,B,D,C,A,26.119030999975585
D,E,B,A,B,A,26.12038678477587
D,D,C,D,B,B,26.129798351347727
A,E,D,B,A,A,26.13037827429659
A,D,E,C,B,C,26.141383915769403
E,A,A,E,A,A,26.155580557024184
A,D,B,C,A,B,26.160997105804725
E,A,B,B,A,A,26.168226640050637
D,A,B,E,B,C,26.209423764693987
D,A,B,D,A,B,26.24626280764963
D,C,B,E,B,C,26.24839627263992
A,D,D,B,A,B,26.28920618444381
A,E,B,A,A,A,26.29893290636164
A,D,E,A,B,C,26.308933036602145
E,C,A,B,A,B,26.33471541484902
B,E,B,E,A,B,26.37613141791831
D,A,A,E,B,C,26.393030960944845
D,A,C,C,C,D,26.41182684751013
A,D,D,B,C,D,26.41403926785238
B,A,A,E,B,C,26.450243222291203
C,E,B,A,A,B,26.457384512916107
D,E,E,B,B,A,26.471699288500066
E,B,E,A,A,B,26.477262840878016
E,D,B,D,B,B,26.492574429688823
A,E,A,B,A,A,26.51150900479686
D,A,E,E,C,D,26.51152942938645
A,A,C,C,B,C,26.536996951093123
E,B,E,E,C,B,26.547809138313504
E,D,C,D,B,A,26.587918865600468
D,B,D,E,A,B,26.604411265937863
A,D,A,A,A,A,26.61511172694141
C,B,E,B,A,C,26.62896072552447
E,A,D,B,A,A,26.691286755473204
D,C,A,B,B,C,26.715742755588987
A,D,C,B,C,D,26.718440768959542
D,D,E,E,C,A,26.722440597891307
E,A,E,C,A,A,26.72541724866784
D,A,E,B,A,A,26.732594747190976
C,D,B,A,B,C,26.73336196532636
D,E,E,D,B,A,26.73573205431737
C,E,A,B,A,B,26.7535749510529
A,E,C,E,A,A,26.75388500034065
D,A,E,C,C,C,26.76183765331206
D,D,C,C,C,B,26.777708396875116
A,D,E,B,C,C,26.786634881852027
D,A,E,B,C,C,26.790824367024648
D,E,A,A,B,A,26.79869292109693
E,B,C,A,A,B,26.80290173322855
A,E,B,D,A,A,26.80736682647941
C,C,C,E,A,C,26.80893338752825
C,E,D,A,A,B,26.84599452504021
A,D,D,C,A,B,26.862668773930807
D,D,E,C,C,B,26.86316868438232
E,D,C,A,B,A,26.882312575203937
A,C,E,E,B,C,26.899140260880145
D,A,C,D,A,B,26.9147519554914
A,A,C,B,B,D,26.92315170320039
C,C,A,D,A,C,26.92945843317113
A,E,E,C,A,B,26.946073873110716
A,B,D,E,B,D,26.96288693784952
C,D,B,C,B,C,26.967392817286715
E,C,B,B,A,B,27.011844480191048
C,C,D,A,A,C,27.029770072112694
A,D,A,C,B,C,27.08550956567888
D,A,C,A,B,C,27.08931320552021
D,A,B,A,A,B,27.10947142778427
A,D,C,D,B,C,27.11443861775904
D,A,C,B,B,C,27.12196968138647
C,D,A,A,B,C,27.130708179468417
B,E,A,E,A,B,27.14681082620765
C,E,A,C,C,D,27.156573150029757
D,A,D,C,B,C,27.159303816947254
C,D,D,E,A,B,27.170014146745583
D,D,B,A,A,A,27.18360688678836
D,D,B,E,B,A,27.20078559866499
D,E,A,C,B,A,27.20122104254539
A,D,B,A,A,B,27.20632004963575
E,A,B,C,A,A,27.212357916327683
D,E,A,B,B,A,27.222139102188823
C,C,A,B,A,C,27.23742355000376
E,C,A,A,A,B,27.24575033345769
A,D,C,E,B,C,27.247368347099663
A,A,E,B,B,C,27.264798103628586
D,A,E,A,B,C,27.27699621576055
C,E,A,A,A,B,27.281924126133653
D,D,B,E,B,B,27.284602880638825
D,D,D,E,C,A,27.30201857742306
E,C,B,A,C,D,27.315912421948894
D,A,B,A,B,C,27.317889581375532
B,E,E,D,B,B,27.332930086035446
D,D,C,E,B,A,27.371903240460536
A,D,B,E,A,B,27.41170516426501
D,A,D,D,B,D,27.455347043888494
B,D,E,A,C,D,27.46893769410998
D,D,E,B,B,A,27.515951649068757
D,A,E,B,B,D,27.552118481535462
D,C,C,D,C,D,27.565793333563395
A,D,A,C,A,B,27.566572978266745
D,E,C,A,B,A,27.574816817381105
E,D,A,C,B,A,27.57690995368571
A,A,E,E,B,C,27.58466729743325
C,C,D,D,A,C,27.58519054619631
C,E,D,C,C,C,27.58852102549849
A,D,D,E,A,A,27.60229250490209
D,C,A,C,B,C,27.60242353136125
E,A,D,C,A,A,27.61365711002965
D,C,C,E,B,C,27.61452991051128
D,A,E,B,A,B,27.629892522665045
D,A,E,E,A,A,27.63168227693522
D,D,E,E,C,B,27.63728960352163
A,E,C,D,A,A,27.64310067965885
D,D,C,E,B,B,27.647188243132465
D,C,D,A,B,D,27.66243567341641
D,A,D,B,B,D,27.66578088105772
C,C,D,E,A,C,27.67235156186464
A,D,A,B,A,B,27.68025464278958
D,A,C,A,A,B,27.713340893073788
A,B,E,E,A,C,27.728438994982163
A,D,C,A,A,B,27.73588243082741
A,D,C,A,B,C,27.752434976163247
D,A,A,C,B,C,27.754748226994472
E,C,C,D,A,B,27.78040438557092
C,E,D,C,A,B,27.79300555070863
D,E,C,B,C,B,27.796602686685453
C,A,B,E,A,C,27.7996840883099
C,B,A,D,A,C,27.847533190476756
B,E,A,D,A,B,27.848167909953983
A,A,E,C,B,C,27.850878396405903
C,E,E,B,A,B,27.86254927624468
A,A,C,C,B,D,27.866067416348667
D,A,C,E,B,D,27.867667745767875
C,D,D,D,B,C,27.893908228980184
A,D,E,A,B,D,27.90111996029428
B,E,D,A,A,B,27.90990982086749
A,D,D,E,B,C,27.91902782961247
E,B,A,C,A,B,27.92226269691505
A,E,D,D,A,A,27.93534618537466
D,A,A,E,B,D,27.966628002059853
A,E,B,B,A,B,27.971598003170293
C,D,E,D,C,C,27.972843710446828
C,D,A,B,B,C,28.042383755146545
C,D,D,A,B,C,28.045769935527147
D,C,D,C,B,C,28.061176566263065
C,D,E,E,B,B,28.06717963829361
D,E,D,D,B,A,28.079355163176988
D,C,A,D,B,C,28.105222496718827
C,C,A,E,A,C,28.10805555211013
E,A,B,E,A,A,28.112775364571743
E,C,A,C,A,B,28.122775473446048
D,A,B,E,B,D,28.12547025577624
D,C,D,E,B,C,28.15072299045253
C,E,A,C,A,B,28.20798037214932
D,D,A,E,B,A,28.212128741903506
D,E,C,E,B,A,28.235597222269263
D,C,E,B,A,B,28.255419152165175
C,D,E,D,A,B,28.28761700339292
E,E,E,C,B,A,28.293664976083694
A,A,E,B,B,D,28.298812900430296
D,B,C,A,C,C,28.309402130670318
B,E,A,A,A,B,28.316179623171987
B,A,A,E,B,D,28.369078879021867
B,A,E,E,B,C,28.39745154667922
E,C,C,A,A,B,28.410413416799184
D,D,A,E,B,B,28.47055081237301
D,C,C,A,B,C,28.508756618789032
C,D,A,C,B,C,28.52307059558385
A,E,B,E,A,A,28.56063276550471
E,D,C,D,B,B,28.56237755933209
A,D,A,C,B,D,28.59441682202301
E,A,C,D,A,A,28.61106792204428
E,C,B,E,A,B,28.611533792571358
D,A,E,D,B,C,28.61871799744189
A,E,D,D,A,B,28.65079326521265
D,A,C,A,B,D,28.678062540825827
A,E,D,C,A,A,28.69395674222988
A,C,B,E,A,C,28.72361955618566
D,A,E,C,C,D,28.739808525585357
B,D,D,A,B,C,28.818717088920938
E,D,C,C,C,B,28.86611526224081
A,E,E,D,A,B,28.86682728152833
D,C,A,A,B,D,28.885223498687903
D,E,E,B,A,A,28.897444718133897
D,C,A,B,B,D,28.89759806410424
D,E,C,C,C,B,28.906103200472547
E,D,B,E,A,A,28.92458883839166
C,D,C,E,B,C,28.926696901216705
D,C,E,C,B,C,28.93016444637183
D,C,A,E,B,C,28.935507560983574
C,D,E,A,B,C,28.938918725622237
D,A,C,B,B,D,28.94389457600651
C,D,E,E,A,B,28.95622772430938
A,D,C,E,B,D,28.961351176473343
A,E,E,E,A,A,28.97194337208517
E,B,A,C,C,C,29.026539016010894
D,A,E,A,B,D,29.089361649822177
D,A,D,C,B,D,29.10100498181553
D,A,B,A,B,D,29.10529327371627
A,D,C,D,B,D,29.107814454846668
E,C,C,C,A,B,29.11640344253013
E,A,A,D,A,A,29.13389797185526
D,B,A,C,B,C,29.183296148280437
D,A,A,C,B,D,29.190609997191988
D,E,D,B,A,A,29.194716218958828
D,B,A,A,B,C,29.202399943126032
B,D,A,A,B,C,29.24316437987917
C,E,C,E,A,B,29.253600539519574
D,A,E,E,B,C,29.30334553050677
E,A,A,E,A,B,29.36943317415749
E,D,B,D,A,A,29.38990831438989
D,A,B,D,B,C,29.415970601349507
A,D,D,B,B,C,29.43321211202083
C,D,A,A,B,D,29.43529712460349
E,A,E,A,A,A,29.48225701626197
D,B,D,C,B,C,29.489218887481623
D,E,C,B,A,A,29.508701619705484
A,D,C,A,B,D,29.51533359803724
E,A,A,C,A,A,29.518216058861448
E,A,E,B,A,A,29.53364601610222
E,B,A,E,A,B,29.55634917518037
E,A,E,D,A,A,29.64558652625706
E,A,D,E,A,A,29.678593728590545
E,E,B,B,A,A,29.690916838025117
D,C,A,C,B,D,29.697158144618463
A,D,C,C,B,C,29.704954972391203
D,C,C,E,B,D,29.716919132688627
E,C,E,A,A,B,29.71873640195236
A,D,E,D,B,C,29.729187191982657
D,A,C,C,B,C,29.753811853532547
D,A,B,C,B,C,29.77562236032488
A,D,C,B,B,C,29.779537811098777
B,E,E,A,A,B,29.786594067241797
C,D,A,E,B,C,29.812527524073523
E,A,C,E,A,A,29.82584021283143
C,E,A,E,A,B,29.854302968879672
B,E,E,C,B,C,29.90390222001423
C,B,A,E,A,C,29.94664026391157
C,E,A,B,B,C,29.9578077763974
C,D,D,C,B,C,30.11782843207513
B,A,E,E,B,D,30.12018038604865
E,C,E,C,A,B,30.133006254059964
E,A,B,D,A,B,30.14320503442764
A,E,D,B,A,B,30.14435458224473
B,E,E,D,A,B,30.14938305033997
E,C,E,E,B,B,30.150918491285868
D,C,E,A,B,C,30.1533416223156
D,D,C,C,B,B,30.15981622491885
E,E,E,C,B,B,30.22266959566825
E,C,C,A,B,C,30.222910256917807
E,B,D,A,A,B,30.22586049075941
A,A,E,E,B,D,30.2338667239909
A,A,E,C,B,D,30.23618550306791
C,E,A,C,B,C,30.2456735972349
D,C,A,D,B,D,30.25254158540505
A,E,D,E,A,A,30.312503645514187
C,E,E,E,A,B,30.313621160866614
B,D,E,A,B,C,30.42869034784365
E,C,C,E,A,B,30.448346385065417
A,C,C,E,A,C,30.466390743812845
D,C,C,A,B,D,30.472152377063885
B,D,A,D,B,C,30.49904430239016
A,D,A,E,A,B,30.505479352482222
E,E,C,A,B,A,30.505852464556742
D,B,D,A,B,C,30.514066168874606
E,A,B,E,A,B,30.55021115695165
A,B,E,A,B,C,30.61350102091516
D,D,D,A,C,C,30.63306107524292
D,C,A,E,B,D,30.65168716350675
D,A,E,D,B,D,30.666298353353884
A,E,A,A,A,A,30.67685661943926
A,D,E,B,A,B,30.691589279953128
A,B,E,E,A,D,30.764588433190685
A,B,D,D,A,C,30.767206222292387
A,E,B,D,A,B,30.865567349632745
E,A,D,C,A,B,30.86713327194276
C,E,C,A,B,C,30.867478120957013
E,A,D,B,A,B,30.90802704401493
D,E,E,C,A,A,30.950585340237996
A,E,C,D,A,B,30.96112221197937
E,E,C,C,C,B,30.979410527543347
C,D,E,A,B,D,30.99635602281101
A,D,E,B,B,C,31.00444845992259
A,E,E,B,A,B,31.02291977678017
C,B,D,E,A,C,31.04798054302888
D,D,A,D,C,C,31.058742194298222
E,E,C,D,B,A,31.21662431202901
D,B,A,D,B,D,31.23014984706003
D,A,E,C,A,B,31.259138155497315
A,D,E,E,C,C,31.286879331293505
D,E,E,E,A,A,31.29392123969399
B,A,D,D,A,C,31.386771156568592
E,A,B,A,A,B,31.41712165124826
B,D,A,A,B,D,31.43808543563094
A,E,A,B,A,B,31.44076106328719
A,D,E,D,B,D,31.50752966858027
D,B,A,C,B,D,31.51254388281585
A,E,D,C,A,B,31.514249431997957
A,E,A,A,A,B,31.52148911797136
A,D,D,B,B,D,31.52356362994037
E,A,C,D,A,B,31.523950336910957
E,E,C,C,B,A,31.530657402848664
C,A,C,E,A,C,31.5405573656658
A,D,D,E,A,B,31.572444233913533
A,D,C,C,B,D,31.599846352861977
B,E,A,C,C,C,31.629251778758107
A,D,C,B,B,D,31.672240234097732
D,D,E,E,B,B,31.73441032909188
D,A,E,E,B,D,31.740689183340542
E,B,B,E,A,B,31.808221302212257
A,D,E,E,A,B,31.843294659120065
A,E,C,E,A,B,31.84984980002894
E,D,B,A,A,A,31.85036846864908
E,C,B,B,B,C,31.88196566836048
E,C,A,D,B,D,31.909720490845256
C,D,A,E,B,D,31.942679706725507
E,A,C,E,A,B,31.97062845112925
D,A,E,B,B,C,31.97195335716836
D,D,D,C,A,A,31.988284626819095
D,A,B,B,B,C,32.001267220441434
E,C,C,C,B,C,32.00518864904308
D,E,E,D,A,A,32.034198218098346
D,C,E,A,B,D,32.08063785700591
D,B,C,C,B,C,32.09024813416522
D,E,B,D,B,A,32.10249491407897
D,E,B,A,A,A,32.104988970015214
D,C,E,D,B,C,32.11058171343852
C,D,E,E,C,C,32.132257261748734
D,D,E,C,A,A,32.13298147799782
E,C,C,A,B,D,32.17402264557131
C,D,E,D,B,C,32.19729171308292
E,A,B,C,A,B,32.222285155610834
B,E,E,E,A,B,32.25268794947029
C,A,D,E,A,C,32.26412549049543
B,A,B,E,A,C,32.27240210461236
C,E,D,E,A,B,32.28189137245792
D,D,E,A,A,A,32.307245614849705
C,A,D,B,A,C,32.31394665109581
E,A,C,B,A,B,32.31653723292718
A,C,D,E,A,C,32.34261851775637
A,E,B,C,A,B,32.464436530999244
E,E,B,C,B,A,32.46898694544572
D,C,E,E,A,B,32.52826627890025
D,E,C,C,B,B,32.55060101152236
E,D,C,C,B,B,32.55087350241819
D,A,E,D,A,B,32.55507460563179
E,E,B,C,A,A,32.61585788978392
C,A,B,D,A,C,32.67594132888845
A,C,D,B,A,C,32.677548410169706
D,D,B,E,A,A,32.77670364006856
A,D,E,E,C,D,32.7862944769103
E,E,C,D,B,B,32.80283898366798
D,D,E,E,A,A,32.817683512792456
E,A,C,C,A,B,32.82118311741428
B,A,B,D,A,C,32.82304593699202
E,C,B,D,B,D,32.82770943164464
A,E,C,C,A,B,32.82821224575925
D,D,C,C,A,A,32.887884088909125
B,A,C,E,A,C,32.90550216795001
A,E,B,A,A,B,32.92678588111615
E,E,E,B,A,A,32.937201206178486
D,D,C,E,A,A,32.97338558739412
E,E,E,A,A,A,33.168326762624766
D,B,C,A,B,C,33.170561802639426
A,C,D,D,A,C,33.2014558328437
B,A,A,E,A,C,33.21553794177542
B,E,D,A,B,C,33.23807348179757
C,A,B,A,A,C,33.25721898161179
A,C,A,B,A,C,33.33724538539421
E,D,E,E,A,A,33.356600730511296
C,A,D,D,A,C,33.452071040417486
C,D,E,C,B,C,33.453303548019164
E,A,B,B,A,B,33.48474833274158
D,D,B,A,A,B,33.59537220186727
D,D,D,A,A,A,33.65514918363129
A,C,A,E,A,C,33.745331899015675
D,D,D,D,A,B,33.7897048333922
E,E,A,E,A,A,33.79999426501995
E,B,A,C,B,C,33.80950019532732
D,B,D,E,B,C,33.85745221823248
E,E,D,B,A,A,33.86149551222269
B,E,C,A,B,C,33.86164677208139
B,D,E,D,B,C,33.866616679308954
D,E,D,C,A,A,33.893187518688315
A,E,C,B,A,B,33.913389364777025
D,D,A,C,A,A,33.918644227635056
D,D,D,D,A,A,33.9228071606486
E,D,C,D,A,A,33.9372095002015
D,A,B,B,B,D,33.96066781410814
C,A,D,C,A,C,33.99985145171883
D,D,C,E,C,C,34.05470203586528
A,A,B,E,A,C,34.09954703068916
D,A,E,C,B,D,34.168080815804494
A,C,D,C,A,C,34.31824441306587
E,D,E,C,A,A,34.40275134805295
D,E,E,C,A,B,34.406116444737705
C,A,A,D,A,C,34.47933873309052
A,D,E,E,B,C,34.48041098619812
D,D,C,A,C,C,34.51308088389065
B,A,B,A,A,C,34.51632064066453
D,C,B,E,A,C,34.53216424722673
A,D,E,C,B,D,34.55540363747816
D,D,D,B,C,C,34.60709565248911
D,E,E,E,A,B,34.762615938641154
D,D,C,D,B,C,34.781836420835475
B,D,E,C,B,C,34.79333349316043
E,E,C,C,B,B,34.80752203152443
D,E,D,D,A,A,34.832734551408656
D,D,D,C,A,B,34.87454572471115
A,C,D,A,A,C,34.95415812964392
D,D,A,B,C,C,34.96637193719419
E,D,B,D,A,B,34.979698808864555
A,C,B,B,A,C,34.992958893573025
C,A,A,E,A,C,35.013188914760306
D,E,B,E,A,A,35.13028906703544
D,C,E,E,B,D,35.18120045496153
D,A,E,E,A,B,35.18414844495971
D,E,D,B,A,B,35.20880273490218
A,E,B,E,A,B,35.227201221123714
A,E,E,E,A,B,35.233601457542385
A,B,A,D,A,C,35.2349387517331
E,A,E,C,A,B,35.236501204550244
E,A,D,E,A,B,35.238837494459204
D,E,C,E,A,A,35.33791079182759
D,B,D,A,A,C,35.384137148755634
E,E,C,B,B,B,35.39792996389778
E,E,B,C,B,B,35.468423732440066
A,A,D,D,A,C,35.55036500022642
A,E,D,E,A,B,35.573144967763575
E,B,C,C,B,C,35.60920530719879
D,D,C,E,A,B,35.63085642673649
D,D,A,E,A,A,35.6609844668447
E,D,A,D,A,A,35.714909056125165
B,E,D,C,B,C,35.74197908382126
D,E,A,C,A,A,35.82515563838483
D,B,D,E,B,D,35.841152359777176
D,E,C,D,A,A,35.890063724908245
E,D,D,C,A,A,35.897146262405336
D,D,B,E,A,B,35.942284773429456
D,D,E,B,C,D,35.991719317232466
A,C,A,A,A,C,36.0349166282168
A,B,C,E,A,C,36.05680919634319
D,D,A,D,B,C,36.11474956708152
E,D,E,A,A,A,36.1213917817495
D,C,D,B,A,C,36.121931110486805
A,B,C,B,A,C,36.195333998593696
D,D,A,C,A,B,36.27727560135499
D,D,C,E,C,D,36.288332162371695
E,A,E,E,A,B,36.30692437165315
D,E,D,E,A,A,36.32041041559636
A,B,C,D,A,C,36.38773820942096
E,B,C,A,B,C,36.39157575988377
E,E,B,A,A,A,36.41789485323587
A,C,D,D,A,D,36.42404213634778
B,E,A,C,B,C,36.42594447069807
A,B,E,A,A,D,36.44381394520358
C,A,A,B,A,C,36.62160412415801
E,E,B,D,A,A,36.751301533518
E,A,E,D,A,B,36.76527061293033
D,D,C,A,C,D,36.90998813371438
D,D,A,C,C,D,36.92253470339429
A,B,E,A,A,C,36.9321359067313
D,C,C,E,A,C,36.9326878439168
A,A,C,E,A,C,36.95428857057497
C,D,E,E,B,C,36.98628829445189
A,A,B,E,A,D,37.07053636589871
D,E,A,E,A,A,37.10550638594451
D,E,C,A,A,A,37.206846624598754
D,E,A,D,A,A,37.30588259764034
D,D,D,E,A,A,37.314481226866384
D,D,A,E,B,C,37.317201703140654
E,D,D,E,A,B,37.344814472672994
D,D,D,B,C,D,37.36573524882016
D,D,C,C,A,B,37.3827630641705
E,B,B,A,B,C,37.44627181704686
A,A,D,E,A,C,37.460546452138914
D,E,D,D,A,B,37.50904897120598
D,D,C,C,C,C,37.51051222589047
D,D,A,B,C,D,37.54143122030638
D,E,B,D,A,A,37.606527820888495
D,C,B,C,A,C,37.87677476450236
C,D,C,E,A,C,37.89854743756771
B,A,A,A,A,C,37.94050431483903
A,B,D,E,A,C,38.019810635858256
A,D,E,E,B,D,38.0255015118151
