label,reaction,number_ts,filename_ts,energy_ts,method,number_r,filename_r,energy_r,activation,reactant
C_E_D_A_C_A,sn2,0,transition-states/sn2/C_E_D_A_C_A.xyz,-2838.8877479798743,mp2,15,reactant-complex-constrained-conformers/sn2/C_E_D_A_C_A/15.xyz,-2838.895145235,4.641847673534021,rcc
C_E_D_A_C_B,sn2,0,transition-states/sn2/C_E_D_A_C_B.xyz,-2938.074515427575,mp2,19,reactant-complex-constrained-conformers/sn2/C_E_D_A_C_B/19.xyz,-2938.095774105,13.340021490280707,rcc
C_E_D_B_B_A,sn2,0,transition-states/sn2/C_E_D_B_B_A.xyz,-929.856229070128,mp2,16,reactant-complex-constrained-conformers/sn2/C_E_D_B_B_A/16.xyz,-929.871527797,9.600096053250546,rcc
C_E_D_B_B_B,sn2,0,transition-states/sn2/C_E_D_B_B_B.xyz,-1029.043476402293,mp2,16,reactant-complex-constrained-conformers/sn2/C_E_D_B_B_B/16.xyz,-1029.072382407,18.138791811015395,rcc
C_E_D_B_C_B,sn2,0,transition-states/sn2/C_E_D_B_C_B.xyz,-3142.242599254357,mp2,8,reactant-complex-constrained-conformers/sn2/C_E_D_B_C_B/08.xyz,-3142.265549429,14.401452019903253,rcc
C_E_D_C_A_A,sn2,0,transition-states/sn2/C_E_D_C_A_A.xyz,-457.74948666479895,mp2,16,reactant-complex-constrained-conformers/sn2/C_E_D_C_A_A/16.xyz,-457.779096849,18.580671114901737,rcc
C_E_D_C_A_B,sn2,0,transition-states/sn2/C_E_D_C_A_B.xyz,-556.935640328398,mp2,16,reactant-complex-constrained-conformers/sn2/C_E_D_C_A_B/16.xyz,-556.979931302,27.79300555070863,rcc
C_E_D_C_A_C,sn2,0,transition-states/sn2/C_E_D_C_A_C.xyz,-916.960781863365,mp2,15,reactant-complex-constrained-conformers/sn2/C_E_D_C_A_C/15.xyz,-917.032096244,44.750449485361145,rcc
C_E_D_C_B_B,sn2,0,transition-states/sn2/C_E_D_C_B_B.xyz,-916.9604248762511,mp2,10,reactant-complex-constrained-conformers/sn2/C_E_D_C_B_B/10.xyz,-916.992761209,20.291355156434772,rcc
C_E_D_C_C_A,sn2,0,transition-states/sn2/C_E_D_C_C_A.xyz,-2930.974062637705,mp2,21,reactant-complex-constrained-conformers/sn2/C_E_D_C_C_A/21.xyz,-2930.986194918,7.613120826935974,rcc
C_E_D_C_C_B,sn2,0,transition-states/sn2/C_E_D_C_C_B.xyz,-3030.159767972729,mp2,16,reactant-complex-constrained-conformers/sn2/C_E_D_C_C_B/16.xyz,-3030.186018731,16.472599516448994,rcc
C_E_D_C_C_C,sn2,0,transition-states/sn2/C_E_D_C_C_C.xyz,-3390.192502658231,mp2,25,reactant-complex-constrained-conformers/sn2/C_E_D_C_C_C/25.xyz,-3390.236467765,27.58852102549849,rcc
C_E_D_D_A_A,sn2,0,transition-states/sn2/C_E_D_D_A_A.xyz,-404.861336369446,mp2,10,reactant-complex-constrained-conformers/sn2/C_E_D_D_A_A/10.xyz,-404.891314627,18.81164063102488,rcc
C_E_D_D_A_B,sn2,0,transition-states/sn2/C_E_D_D_A_B.xyz,-504.04885206134804,mp2,10,reactant-complex-constrained-conformers/sn2/C_E_D_D_A_B/10.xyz,-504.090126783,25.900278875930628,rcc
C_E_D_D_A_C,sn2,0,transition-states/sn2/C_E_D_D_A_C.xyz,-864.0785028994569,mp2,10,reactant-complex-constrained-conformers/sn2/C_E_D_D_A_C/10.xyz,-864.149366179,44.46737927648876,rcc
C_E_D_D_B_A,sn2,0,transition-states/sn2/C_E_D_D_B_A.xyz,-764.89083897612,mp2,14,reactant-complex-constrained-conformers/sn2/C_E_D_D_B_A/14.xyz,-764.904765842,8.73924028368511,rcc
C_E_D_D_B_B,sn2,0,transition-states/sn2/C_E_D_D_B_B.xyz,-864.077626356311,mp2,6,reactant-complex-constrained-conformers/sn2/C_E_D_D_B_B/06.xyz,-864.104078003,16.598658901915602,rcc
C_E_D_D_C_B,sn2,0,transition-states/sn2/C_E_D_D_C_B.xyz,-2977.2774003552663,mp2,18,reactant-complex-constrained-conformers/sn2/C_E_D_D_C_B/18.xyz,-2977.297622282,12.689450609071084,rcc
C_E_D_E_A_A,sn2,0,transition-states/sn2/C_E_D_E_A_A.xyz,-420.88612834250506,mp2,8,reactant-complex-constrained-conformers/sn2/C_E_D_E_A_A/08.xyz,-420.920987684,21.874567047682394,rcc
C_E_D_E_A_B,sn2,0,transition-states/sn2/C_E_D_E_A_B.xyz,-520.075891247499,mp2,19,reactant-complex-constrained-conformers/sn2/C_E_D_E_A_B/19.xyz,-520.127335716,32.28189137245792,rcc
C_E_D_E_A_C,sn2,0,transition-states/sn2/C_E_D_E_A_C.xyz,-880.107153292178,mp2,15,reactant-complex-constrained-conformers/sn2/C_E_D_E_A_C/15.xyz,-880.17519093,42.69426232613544,rcc
C_E_D_E_B_A,sn2,0,transition-states/sn2/C_E_D_E_B_A.xyz,-780.9131317128309,mp2,14,reactant-complex-constrained-conformers/sn2/C_E_D_E_B_A/14.xyz,-780.93050778,10.903646770528658,rcc
C_E_D_E_B_B,sn2,0,transition-states/sn2/C_E_D_E_B_B.xyz,-880.1015649433,mp2,10,reactant-complex-constrained-conformers/sn2/C_E_D_E_B_B/10.xyz,-880.139808227,23.998022841040704,rcc
C_E_D_E_C_B,sn2,0,transition-states/sn2/C_E_D_E_C_B.xyz,-2993.3013305428412,mp2,4,reactant-complex-constrained-conformers/sn2/C_E_D_E_C_B/04.xyz,-2993.332500345,19.559346159274913,rcc
C_E_E_A_A_A,sn2,0,transition-states/sn2/C_E_E_A_A_A.xyz,-381.692595859047,mp2,16,reactant-complex-constrained-conformers/sn2/C_E_E_A_A_A/16.xyz,-381.71560125,14.436100777543706,rcc
C_E_E_A_A_B,sn2,0,transition-states/sn2/C_E_E_A_A_B.xyz,-480.878370979021,mp2,6,reactant-complex-constrained-conformers/sn2/C_E_E_A_A_B/06.xyz,-480.917049236,24.270972694594704,rcc
C_E_E_A_A_C,sn2,0,transition-states/sn2/C_E_E_A_A_C.xyz,-840.90633747107,mp2,6,reactant-complex-constrained-conformers/sn2/C_E_E_A_A_C/06.xyz,-840.972193665,41.32538561682253,rcc
C_E_E_A_B_A,sn2,0,transition-states/sn2/C_E_E_A_B_A.xyz,-741.719060657607,mp2,2,reactant-complex-constrained-conformers/sn2/C_E_E_A_B_A/02.xyz,-741.727468566,5.276042173659916,rcc
C_E_E_A_B_B,sn2,0,transition-states/sn2/C_E_E_A_B_B.xyz,-840.9089287408591,mp2,4,reactant-complex-constrained-conformers/sn2/C_E_E_A_B_B/04.xyz,-840.932798477,14.978485571807079,rcc
C_E_E_A_C_B,sn2,0,transition-states/sn2/C_E_E_A_C_B.xyz,-2954.108725457853,mp2,4,reactant-complex-constrained-conformers/sn2/C_E_E_A_C_B/04.xyz,-2954.127512607,11.789114080442646,rcc
C_E_E_B_A_B,sn2,0,transition-states/sn2/C_E_E_B_A_B.xyz,-685.050853908417,mp2,16,reactant-complex-constrained-conformers/sn2/C_E_E_B_A_B/16.xyz,-685.095255707,27.862549276244682,rcc
C_E_E_B_A_C,sn2,0,transition-states/sn2/C_E_E_B_A_C.xyz,-1045.076125772368,mp2,8,reactant-complex-constrained-conformers/sn2/C_E_E_B_A_C/08.xyz,-1045.14425441,42.7513655691366,rcc
C_E_E_B_B_B,sn2,0,transition-states/sn2/C_E_E_B_B_B.xyz,-1045.075017676797,mp2,13,reactant-complex-constrained-conformers/sn2/C_E_E_B_B_B/13.xyz,-1045.1056806,19.241274812322644,rcc
C_E_E_C_A_A,sn2,0,transition-states/sn2/C_E_E_C_A_A.xyz,-473.780305254292,mp2,3,reactant-complex-constrained-conformers/sn2/C_E_E_C_A_A/03.xyz,-473.804755181,15.342560649437269,rcc
C_E_E_C_A_B,sn2,0,transition-states/sn2/C_E_E_C_A_B.xyz,-572.9673607357261,mp2,7,reactant-complex-constrained-conformers/sn2/C_E_E_C_A_B/07.xyz,-573.005909494,24.189711030252358,rcc
C_E_E_C_A_C,sn2,0,transition-states/sn2/C_E_E_C_A_C.xyz,-932.9939348245371,mp2,7,reactant-complex-constrained-conformers/sn2/C_E_E_C_A_C/07.xyz,-933.0573444,39.79010934933261,rcc
C_E_E_C_C_A,sn2,0,transition-states/sn2/C_E_E_C_C_A.xyz,-2947.003894255467,mp2,24,reactant-complex-constrained-conformers/sn2/C_E_E_C_C_A/24.xyz,-2947.009126649,3.2833765139078364,rcc
C_E_E_C_C_B,sn2,0,transition-states/sn2/C_E_E_C_C_B.xyz,-3046.190537909876,mp2,27,reactant-complex-constrained-conformers/sn2/C_E_E_C_C_B/27.xyz,-3046.213245696,14.249350927586875,rcc
C_E_E_D_A_A,sn2,0,transition-states/sn2/C_E_E_D_A_A.xyz,-420.896543726679,mp2,7,reactant-complex-constrained-conformers/sn2/C_E_E_D_A_A/07.xyz,-420.921489017,15.653406009681987,rcc
C_E_E_D_A_B,sn2,0,transition-states/sn2/C_E_E_D_A_B.xyz,-520.085631573236,mp2,7,reactant-complex-constrained-conformers/sn2/C_E_E_D_A_B/07.xyz,-520.127165827,26.063137735041217,rcc
C_E_E_D_A_C,sn2,0,transition-states/sn2/C_E_E_D_A_C.xyz,-880.1162609578939,mp2,13,reactant-complex-constrained-conformers/sn2/C_E_E_D_A_C/13.xyz,-880.178684272,39.17122100401131,rcc
C_E_E_D_B_A,sn2,0,transition-states/sn2/C_E_E_D_B_A.xyz,-780.9243833675639,mp2,6,reactant-complex-constrained-conformers/sn2/C_E_E_D_B_A/06.xyz,-780.934334636,6.244515222605121,rcc
C_E_E_D_B_B,sn2,0,transition-states/sn2/C_E_E_D_B_B.xyz,-880.112043029084,mp2,19,reactant-complex-constrained-conformers/sn2/C_E_E_D_B_B/19.xyz,-880.14056092,17.895246730065438,rcc
C_E_E_D_C_B,sn2,0,transition-states/sn2/C_E_E_D_C_B.xyz,-2993.3117858153273,mp2,25,reactant-complex-constrained-conformers/sn2/C_E_E_D_C_B/25.xyz,-2993.334879392,14.491438152081766,rcc
C_E_E_E_A_A,sn2,0,transition-states/sn2/C_E_E_E_A_A.xyz,-436.925822050469,mp2,5,reactant-complex-constrained-conformers/sn2/C_E_E_E_A_A/05.xyz,-436.955704233,18.751352643901424,rcc
C_E_E_E_A_B,sn2,0,transition-states/sn2/C_E_E_E_A_B.xyz,-536.116421336738,mp2,11,reactant-complex-constrained-conformers/sn2/C_E_E_E_A_B/11.xyz,-536.164729167,30.313621160866614,rcc
C_E_E_E_A_C,sn2,0,transition-states/sn2/C_E_E_E_A_C.xyz,-896.1480520796699,mp2,6,reactant-complex-constrained-conformers/sn2/C_E_E_E_A_C/06.xyz,-896.20868566,38.04814610349801,rcc
C_E_E_E_B_A,sn2,0,transition-states/sn2/C_E_E_E_B_A.xyz,-796.952032573062,mp2,3,reactant-complex-constrained-conformers/sn2/C_E_E_E_B_A/03.xyz,-796.965192388,8.257908550534193,rcc
C_E_E_E_B_B,sn2,0,transition-states/sn2/C_E_E_E_B_B.xyz,-896.1407816572599,mp2,16,reactant-complex-constrained-conformers/sn2/C_E_E_E_B_B/16.xyz,-896.177519033,23.053051329076773,rcc
C_E_E_E_C_B,sn2,0,transition-states/sn2/C_E_E_E_C_B.xyz,-3009.3401800233423,mp2,10,reactant-complex-constrained-conformers/sn2/C_E_E_E_C_B/10.xyz,-3009.368985063,18.07543528586165,rcc
D_A_A_A_B_A,sn2,0,transition-states/sn2/D_A_A_A_B_A.xyz,-578.363939849894,mp2,0,reactant-complex-constrained-conformers/sn2/D_A_A_A_B_A/00.xyz,-578.382918026,11.908985306937172,rcc
D_A_A_A_B_B,sn2,0,transition-states/sn2/D_A_A_A_B_B.xyz,-677.5537813739791,mp2,0,reactant-complex-constrained-conformers/sn2/D_A_A_A_B_B/00.xyz,-677.573032337,12.080161680458659,rcc
D_A_A_A_C_A,sn2,0,transition-states/sn2/D_A_A_A_C_A.xyz,-2691.5652489971208,mp2,0,reactant-complex-constrained-conformers/sn2/D_A_A_A_C_A/00.xyz,-2691.577720457,7.825959229583136,rcc
D_A_A_A_C_C,sn2,0,transition-states/sn2/D_A_A_A_C_C.xyz,-3150.809825612495,mp2,0,reactant-complex-constrained-conformers/sn2/D_A_A_A_C_C/00.xyz,-3150.841448835,19.843871722295685,rcc
D_A_A_A_C_D,sn2,0,transition-states/sn2/D_A_A_A_C_D.xyz,-5264.012621317317,mp2,0,reactant-complex-constrained-conformers/sn2/D_A_A_A_C_D/00.xyz,-5264.047766352,22.05384222954524,rcc
D_A_A_B_A_A,sn2,0,transition-states/sn2/D_A_A_B_A_A.xyz,-422.50351034045303,mp2,6,reactant-complex-constrained-conformers/sn2/D_A_A_B_A_A/06.xyz,-422.538095005,21.70220466051737,rcc
D_A_A_B_A_C,sn2,0,transition-states/sn2/D_A_A_B_A_C.xyz,-881.725509970856,mp2,2,reactant-complex-constrained-conformers/sn2/D_A_A_B_A_C/02.xyz,-881.798998373,46.11466857911519,rcc
D_A_A_B_A_D,sn2,0,transition-states/sn2/D_A_A_B_A_D.xyz,-2994.925981325398,mp2,6,reactant-complex-constrained-conformers/sn2/D_A_A_B_A_D/06.xyz,-2995.003718158,48.780598941483355,rcc
D_A_A_C_B_B,sn2,0,transition-states/sn2/D_A_A_C_B_B.xyz,-769.6450278150751,mp2,7,reactant-complex-constrained-conformers/sn2/D_A_A_C_B_B/07.xyz,-769.670053026,15.703556945816675,rcc
D_A_A_C_B_C,sn2,0,transition-states/sn2/D_A_A_C_B_C.xyz,-1129.690995978324,mp2,4,reactant-complex-constrained-conformers/sn2/D_A_A_C_B_C/04.xyz,-1129.735225985,27.754748226994472,rcc
D_A_A_C_B_D,sn2,0,transition-states/sn2/D_A_A_C_B_D.xyz,-3242.892743565943,mp2,3,reactant-complex-constrained-conformers/sn2/D_A_A_C_B_D/03.xyz,-3242.939261764,29.190609997191988,rcc
D_A_A_D_A_B,sn2,0,transition-states/sn2/D_A_A_D_A_B.xyz,-356.711646447981,mp2,0,reactant-complex-constrained-conformers/sn2/D_A_A_D_A_B/00.xyz,-356.752830934,25.843655161309766,rcc
D_A_A_D_A_C,sn2,0,transition-states/sn2/D_A_A_D_A_C.xyz,-716.753687934266,mp2,0,reactant-complex-constrained-conformers/sn2/D_A_A_D_A_C/00.xyz,-716.829611783,47.64293438789637,rcc
D_A_A_D_A_D,sn2,0,transition-states/sn2/D_A_A_D_A_D.xyz,-2829.954261081745,mp2,0,reactant-complex-constrained-conformers/sn2/D_A_A_D_A_D/00.xyz,-2830.034674973,50.4604786090279,rcc
D_A_A_D_C_A,sn2,0,transition-states/sn2/D_A_A_D_C_A.xyz,-2730.76329687537,mp2,0,reactant-complex-constrained-conformers/sn2/D_A_A_D_C_A/00.xyz,-2730.777262406,8.763502780502511,rcc
D_A_A_D_C_C,sn2,0,transition-states/sn2/D_A_A_D_C_C.xyz,-3190.007145224366,mp2,0,reactant-complex-constrained-conformers/sn2/D_A_A_D_C_C/00.xyz,-3190.042696576,22.30880996594881,rcc
D_A_A_D_C_D,sn2,0,transition-states/sn2/D_A_A_D_C_D.xyz,-5303.210049909666,mp2,0,reactant-complex-constrained-conformers/sn2/D_A_A_D_C_D/00.xyz,-5303.247220931,23.325168047662206,rcc
D_A_A_E_B_B,sn2,0,transition-states/sn2/D_A_A_E_B_B.xyz,-732.779474809613,mp2,7,reactant-complex-constrained-conformers/sn2/D_A_A_E_B_B/07.xyz,-732.807615247,17.65839106457404,rcc
D_A_A_E_B_C,sn2,0,transition-states/sn2/D_A_A_E_B_C.xyz,-1092.832793514917,mp2,6,reactant-complex-constrained-conformers/sn2/D_A_A_E_B_C/06.xyz,-1092.874853487,26.393030960944845,rcc
D_A_A_E_B_D,sn2,0,transition-states/sn2/D_A_A_E_B_D.xyz,-3206.03524608241,mp2,6,reactant-complex-constrained-conformers/sn2/D_A_A_E_B_D/06.xyz,-3206.079813741,27.966628002059853,rcc
D_A_A_E_C_A,sn2,0,transition-states/sn2/D_A_A_E_C_A.xyz,-2746.789391974637,mp2,6,reactant-complex-constrained-conformers/sn2/D_A_A_E_C_A/06.xyz,-2746.805052716,9.827263576013909,rcc
D_A_A_E_C_B,sn2,0,transition-states/sn2/D_A_A_E_C_B.xyz,-2845.9803593670613,mp2,8,reactant-complex-constrained-conformers/sn2/D_A_A_E_C_B/08.xyz,-2845.997409404,10.699059712096735,rcc
D_A_A_E_C_C,sn2,0,transition-states/sn2/D_A_A_E_C_C.xyz,-3206.035343670609,mp2,6,reactant-complex-constrained-conformers/sn2/D_A_A_E_C_C/06.xyz,-3206.069447386,21.400404508451203,rcc
D_A_A_E_C_D,sn2,0,transition-states/sn2/D_A_A_E_C_D.xyz,-5319.238049724771,mp2,6,reactant-complex-constrained-conformers/sn2/D_A_A_E_C_D/06.xyz,-5319.274420976,22.823304729699487,rcc
D_A_B_A_A_A,sn2,0,transition-states/sn2/D_A_B_A_A_A.xyz,-422.50350857554,mp2,0,reactant-complex-constrained-conformers/sn2/D_A_B_A_A_A/00.xyz,-422.538872175,22.190993698103853,rcc
D_A_B_A_A_B,sn2,0,transition-states/sn2/D_A_B_A_A_B.xyz,-521.689126762359,mp2,1,reactant-complex-constrained-conformers/sn2/D_A_B_A_A_B/01.xyz,-521.732328455,27.10947142778427,rcc
D_A_B_A_A_C,sn2,0,transition-states/sn2/D_A_B_A_A_C.xyz,-881.726826440841,mp2,6,reactant-complex-constrained-conformers/sn2/D_A_B_A_A_C/06.xyz,-881.799020083,45.3021944218537,rcc
D_A_B_A_A_D,sn2,0,transition-states/sn2/D_A_B_A_A_D.xyz,-2994.926502720367,mp2,6,reactant-complex-constrained-conformers/sn2/D_A_B_A_A_D/06.xyz,-2995.003718165,48.4534230512722,rcc
D_A_B_A_B_A,sn2,0,transition-states/sn2/D_A_B_A_B_A.xyz,-782.5350651549891,mp2,6,reactant-complex-constrained-conformers/sn2/D_A_B_A_B_A/06.xyz,-782.557184631,13.880180758195822,rcc
D_A_B_A_B_B,sn2,0,transition-states/sn2/D_A_B_A_B_B.xyz,-881.7260210595599,mp2,6,reactant-complex-constrained-conformers/sn2/D_A_B_A_B_B/06.xyz,-881.752882577,16.855856681389483,rcc
D_A_B_A_B_C,sn2,0,transition-states/sn2/D_A_B_A_B_C.xyz,-1241.7728295668899,mp2,7,reactant-complex-constrained-conformers/sn2/D_A_B_A_B_C/07.xyz,-1241.816363395,27.317889581375535,rcc
D_A_B_A_B_D,sn2,0,transition-states/sn2/D_A_B_A_B_D.xyz,-3354.974682621796,mp2,0,reactant-complex-constrained-conformers/sn2/D_A_B_A_B_D/00.xyz,-3355.021064859,29.10529327371627,rcc
D_A_B_A_C_A,sn2,0,transition-states/sn2/D_A_B_A_C_A.xyz,-2895.735661228428,mp2,6,reactant-complex-constrained-conformers/sn2/D_A_B_A_C_A/06.xyz,-2895.752576126,10.614258479206091,rcc
D_A_B_A_C_B,sn2,0,transition-states/sn2/D_A_B_A_C_B.xyz,-2994.9264925693074,mp2,2,reactant-complex-constrained-conformers/sn2/D_A_B_A_C_B/02.xyz,-2994.947839899,13.395651628065547,rcc
D_A_B_A_C_C,sn2,0,transition-states/sn2/D_A_B_A_C_C.xyz,-3354.974676809382,mp2,0,reactant-complex-constrained-conformers/sn2/D_A_B_A_C_C/00.xyz,-3355.01075962,22.64230551371646,rcc
D_A_B_A_C_D,sn2,0,transition-states/sn2/D_A_B_A_C_D.xyz,-5468.176821896699,mp2,0,reactant-complex-constrained-conformers/sn2/D_A_B_A_C_D/00.xyz,-5468.215266852,24.12457368143656,rcc
D_A_B_B_A_C,sn2,0,transition-states/sn2/D_A_B_B_A_C.xyz,-1085.878975146853,mp2,6,reactant-complex-constrained-conformers/sn2/D_A_B_B_A_C/06.xyz,-1085.952143168,45.913626468199304,rcc
D_A_B_B_B_B,sn2,0,transition-states/sn2/D_A_B_B_B_B.xyz,-1085.879044689768,mp2,15,reactant-complex-constrained-conformers/sn2/D_A_B_B_B_B/15.xyz,-1085.913725293,21.762407094234923,rcc
D_A_B_B_B_C,sn2,0,transition-states/sn2/D_A_B_B_B_C.xyz,-1445.9176348855513,mp2,15,reactant-complex-constrained-conformers/sn2/D_A_B_B_B_C/15.xyz,-1445.968632151,32.001267220441434,rcc
D_A_B_B_B_D,sn2,0,transition-states/sn2/D_A_B_B_B_D.xyz,-3559.1187506319484,mp2,15,reactant-complex-constrained-conformers/sn2/D_A_B_B_B_D/15.xyz,-3559.172870401,33.96066781410814,rcc
D_A_B_B_C_A,sn2,0,transition-states/sn2/D_A_B_B_C_A.xyz,-3099.890208080387,mp2,7,reactant-complex-constrained-conformers/sn2/D_A_B_B_C_A/07.xyz,-3099.909579077,12.155483896928288,rcc
D_A_B_C_A_B,sn2,0,transition-states/sn2/D_A_B_C_A_B.xyz,-613.773050360898,mp2,19,reactant-complex-constrained-conformers/sn2/D_A_B_C_A_B/19.xyz,-613.790613943,11.021314167534362,rcc
D_A_B_C_A_C,sn2,0,transition-states/sn2/D_A_B_C_A_C.xyz,-973.8067590770081,mp2,18,reactant-complex-constrained-conformers/sn2/D_A_B_C_A_C/18.xyz,-973.876248855,43.60549404043488,rcc
D_A_B_C_B_A,sn2,0,transition-states/sn2/D_A_B_C_B_A.xyz,-874.615644082525,mp2,6,reactant-complex-constrained-conformers/sn2/D_A_B_C_B_A/06.xyz,-874.547286207,-42.895214518805304,rcc
D_A_B_C_B_B,sn2,0,transition-states/sn2/D_A_B_C_B_B.xyz,-973.805638433691,mp2,15,reactant-complex-constrained-conformers/sn2/D_A_B_C_B_B/15.xyz,-973.807777625,1.3423628132121894,rcc
D_A_B_C_B_C,sn2,0,transition-states/sn2/D_A_B_C_B_C.xyz,-1333.8461221984,mp2,18,reactant-complex-constrained-conformers/sn2/D_A_B_C_B_C/18.xyz,-1333.893572673,29.775622360324878,rcc
D_A_B_C_C_B,sn2,0,transition-states/sn2/D_A_B_C_C_B.xyz,-3087.005779349697,mp2,26,reactant-complex-constrained-conformers/sn2/D_A_B_C_C_B/26.xyz,-3087.005360339,-0.26293318209327793,rcc
D_A_B_D_A_A,sn2,0,transition-states/sn2/D_A_B_D_A_A.xyz,-461.70424985468804,mp2,2,reactant-complex-constrained-conformers/sn2/D_A_B_D_A_A/02.xyz,-461.742181887,23.802709646229687,rcc
D_A_B_D_A_B,sn2,0,transition-states/sn2/D_A_B_D_A_B.xyz,-560.894216622857,mp2,3,reactant-complex-constrained-conformers/sn2/D_A_B_D_A_B/03.xyz,-560.936042705,26.24626280764963,rcc
D_A_B_D_A_D,sn2,0,transition-states/sn2/D_A_B_D_A_D.xyz,-3034.130248657454,mp2,3,reactant-complex-constrained-conformers/sn2/D_A_B_D_A_D/03.xyz,-3034.207153306,48.25839556190618,rcc
D_A_B_D_B_A,sn2,0,transition-states/sn2/D_A_B_D_B_A.xyz,-821.737432223331,mp2,6,reactant-complex-constrained-conformers/sn2/D_A_B_D_B_A/06.xyz,-821.76237909,15.654395182976181,rcc
D_A_B_D_B_B,sn2,0,transition-states/sn2/D_A_B_D_B_B.xyz,-920.9288367941949,mp2,1,reactant-complex-constrained-conformers/sn2/D_A_B_D_B_B/01.xyz,-920.956652551,17.45465092345146,rcc
D_A_B_D_B_C,sn2,0,transition-states/sn2/D_A_B_D_B_C.xyz,-1280.97348252296,mp2,6,reactant-complex-constrained-conformers/sn2/D_A_B_D_B_C/06.xyz,-1281.020359856,29.415970601349507,rcc
D_A_B_D_C_B,sn2,0,transition-states/sn2/D_A_B_D_C_B.xyz,-3034.1292389504497,mp2,5,reactant-complex-constrained-conformers/sn2/D_A_B_D_C_B/05.xyz,-3034.131165061,1.2086526184421647,rcc
D_A_B_D_C_C,sn2,0,transition-states/sn2/D_A_B_D_C_C.xyz,-3394.175600284566,mp2,1,reactant-complex-constrained-conformers/sn2/D_A_B_D_C_C/01.xyz,-3394.214779729,24.585472570871392,rcc
D_A_B_E_A_A,sn2,0,transition-states/sn2/D_A_B_E_A_A.xyz,-477.739276483341,mp2,0,reactant-complex-constrained-conformers/sn2/D_A_B_E_A_A/00.xyz,-477.772717712,20.98468780783352,rcc
D_A_B_E_A_B,sn2,0,transition-states/sn2/D_A_B_E_A_B.xyz,-576.932067617428,mp2,23,reactant-complex-constrained-conformers/sn2/D_A_B_E_A_B/23.xyz,-576.972376059,25.293928971181156,rcc
D_A_B_E_A_D,sn2,0,transition-states/sn2/D_A_B_E_A_D.xyz,-3050.171758703611,mp2,0,reactant-complex-constrained-conformers/sn2/D_A_B_E_A_D/00.xyz,-3050.238567044,41.922866540460056,rcc
D_A_B_E_B_A,sn2,0,transition-states/sn2/D_A_B_E_B_A.xyz,-837.7720301594201,mp2,13,reactant-complex-constrained-conformers/sn2/D_A_B_E_B_A/13.xyz,-837.794039855,13.811292497683304,rcc
D_A_B_E_B_B,sn2,0,transition-states/sn2/D_A_B_E_B_B.xyz,-936.964474203986,mp2,16,reactant-complex-constrained-conformers/sn2/D_A_B_E_B_B/16.xyz,-936.988790972,15.25900230733703,rcc
D_A_B_E_B_C,sn2,0,transition-states/sn2/D_A_B_E_B_C.xyz,-1297.010782132609,mp2,18,reactant-complex-constrained-conformers/sn2/D_A_B_E_B_C/18.xyz,-1297.052549508,26.209423764693987,rcc
D_A_B_E_B_D,sn2,0,transition-states/sn2/D_A_B_E_B_D.xyz,-3410.212531809166,mp2,18,reactant-complex-constrained-conformers/sn2/D_A_B_E_B_D/18.xyz,-3410.257352599,28.12547025577624,rcc
D_A_B_E_C_B,sn2,0,transition-states/sn2/D_A_B_E_C_B.xyz,-3050.164602266781,mp2,19,reactant-complex-constrained-conformers/sn2/D_A_B_E_C_B/19.xyz,-3050.183530828,11.877851495385578,rcc
D_A_B_E_C_C,sn2,0,transition-states/sn2/D_A_B_E_C_C.xyz,-3410.212574330827,mp2,19,reactant-complex-constrained-conformers/sn2/D_A_B_E_C_C/19.xyz,-3410.247042611,21.629172363130657,rcc
D_A_C_A_A_B,sn2,0,transition-states/sn2/D_A_C_A_A_B.xyz,-409.606876755111,mp2,0,reactant-complex-constrained-conformers/sn2/D_A_C_A_A_B/00.xyz,-409.651040775,27.713340893073788,rcc
D_A_C_A_A_C,sn2,0,transition-states/sn2/D_A_C_A_A_C.xyz,-769.644993330056,mp2,6,reactant-complex-constrained-conformers/sn2/D_A_C_A_A_C/06.xyz,-769.718044791,45.840483836537736,rcc
D_A_C_A_A_D,sn2,0,transition-states/sn2/D_A_C_A_A_D.xyz,-2882.844806349019,mp2,8,reactant-complex-constrained-conformers/sn2/D_A_C_A_A_D/08.xyz,-2882.922690254,48.872888252487556,rcc
D_A_C_A_B_B,sn2,0,transition-states/sn2/D_A_C_A_B_B.xyz,-769.644992714341,mp2,7,reactant-complex-constrained-conformers/sn2/D_A_C_A_B_B/07.xyz,-769.670053026,15.725582988990208,rcc
D_A_C_A_B_C,sn2,0,transition-states/sn2/D_A_C_A_B_C.xyz,-1129.692059579531,mp2,4,reactant-complex-constrained-conformers/sn2/D_A_C_A_B_C/04.xyz,-1129.735229148,27.08931320552021,rcc
D_A_C_A_B_D,sn2,0,transition-states/sn2/D_A_C_A_B_D.xyz,-3242.8939883413063,mp2,8,reactant-complex-constrained-conformers/sn2/D_A_C_A_B_D/08.xyz,-3242.939689743,28.678062540825827,rcc
D_A_C_A_C_A,sn2,0,transition-states/sn2/D_A_C_A_C_A.xyz,-2783.654507772637,mp2,8,reactant-complex-constrained-conformers/sn2/D_A_C_A_C_A/08.xyz,-2783.669735273,9.555400744035133,rcc
D_A_C_A_C_B,sn2,0,transition-states/sn2/D_A_C_A_C_B.xyz,-2882.844766992881,mp2,8,reactant-complex-constrained-conformers/sn2/D_A_C_A_C_B/08.xyz,-2882.864924651,12.649121444555353,rcc
