R1,R2,R3,R4,X,Y,barrier
C,B,A,A,C,C,13.733119416314945
C,B,A,B,A,B,8.844515087550905
C,B,A,C,A,A,-3.4425861680602274
C,B,A,C,B,B,7.942187164420709
C,B,A,C,B,C,20.190864878033448
C,B,A,C,C,C,17.878700948822672
C,B,A,E,A,A,5.34516346599094
C,B,C,A,A,B,7.922261925488327
C,B,C,D,A,A,-3.308076028930259
C,B,D,A,A,B,14.530331299211106
C,B,D,A,C,C,18.20641316411516
C,B,D,E,A,C,36.480999794214135
C,B,E,A,A,A,-2.3442893501674695
C,B,E,B,A,C,29.15988526647584
C,C,A,A,B,A,-8.548785743877474
C,C,A,A,B,B,2.3508538763913087
C,C,A,A,B,C,15.100660788687561
C,C,A,A,B,D,18.749268626252533
C,C,A,B,A,C,29.770087496910552
C,C,A,B,B,C,18.647159172208365
C,C,A,C,A,A,0.284439726712334
C,C,A,C,A,B,13.483612857604358
C,C,A,C,B,A,17.724898354585488
C,C,A,C,B,B,7.180463913764122
C,C,A,C,B,C,17.743154032655667
C,C,A,D,A,A,-1.2717985855206115
C,C,A,D,A,B,11.991701664567607
C,C,A,D,A,C,28.391958398673488
C,C,A,D,B,D,19.110767593613442
C,C,A,D,C,C,14.83605669622074
C,C,A,E,A,A,7.380760765592308
C,C,A,E,A,C,31.926565768394624
C,C,A,E,B,B,10.657144772975084
C,C,A,E,B,C,21.09390221219375
C,C,A,E,B,D,23.867813059789565
C,C,A,E,C,A,25.177836048653283
C,C,B,A,B,B,7.1349652920619855
C,C,B,A,B,C,16.75460264310577
C,C,B,C,B,B,3.2076766304356394
C,C,B,E,A,C,28.33941737774859
C,C,C,A,A,A,0.2943927367266874
C,C,C,A,A,B,12.953714655261813
C,C,C,A,B,B,4.462937724949168
C,C,C,A,B,C,12.352303092474251
C,C,C,D,B,C,15.050314150541176
C,C,C,E,A,A,8.585681256077482
C,C,C,E,A,B,20.891541601836735
C,C,C,E,A,C,29.904333739353213
C,C,D,A,A,A,-0.5047284266706773
C,C,D,A,C,C,12.899832894550581
C,C,D,B,B,B,9.410773652915967
C,C,D,C,A,A,1.235867031501555
C,C,D,D,A,A,-1.7327697992082078
C,C,D,D,A,B,13.467773219995156
C,C,D,D,A,C,28.294149365891837
C,C,D,D,B,B,7.020902718684184
C,C,D,D,B,C,17.191372459051333
C,C,D,E,A,A,5.5541267009664415
C,C,D,E,B,B,17.68128358590706
C,C,D,E,B,C,21.529672328638053
C,C,E,A,A,A,-0.9085283608391967
C,C,E,A,A,B,12.375212496277234
C,C,E,A,B,A,-0.3940562148452775
C,C,E,A,B,B,13.248313238831134
C,C,E,A,B,C,19.409910957030405
C,C,E,C,C,B,14.914442761768615
C,C,E,D,A,A,6.485580184612878
C,C,E,D,B,A,-6.053822586821451
C,C,E,E,A,A,-1.0685050185061429
C,C,E,E,A,B,28.83919598757
C,C,E,E,B,B,22.38900593889207
C,C,E,E,B,C,29.915705328106085
C,D,A,A,A,B,18.310467823419565
C,D,A,A,A,C,37.25007056030593
C,D,A,A,B,B,6.943516903112394
C,D,A,A,B,C,22.171222752326546
C,D,A,A,B,D,28.998651243258227
C,D,A,B,A,A,12.639085360219008
C,D,A,B,B,A,8.02267570284138
C,D,A,B,C,B,15.726117917369983
C,D,A,C,A,B,23.692034609590724
C,D,A,C,B,A,3.6032876143059127
C,D,A,C,C,A,2.4291507967342456
C,D,A,C,C,C,25.477223757279734
C,D,A,D,A,A,12.627494416091304
C,D,A,D,A,B,20.633718433813847
C,D,A,D,A,C,40.0010887484385
C,D,A,D,A,D,44.89455343902671
C,D,A,D,B,A,-0.3971565506970665
C,D,A,D,B,B,9.710619388027665
C,D,A,D,B,C,24.28327262598157
C,D,A,E,A,B,28.19640663059689
C,D,A,E,A,C,45.776948226920965
C,D,A,E,A,D,49.069926554956254
C,D,A,E,B,B,18.85291155887237
C,D,A,E,B,C,32.31646464007811
C,D,A,E,B,D,37.18681015357321
C,D,A,E,C,B,20.193971382832718
C,D,A,E,C,C,33.06359766202099
C,D,B,A,A,A,6.434463566363224
C,D,B,A,B,C,21.793860830564366
C,D,B,A,C,B,8.9021650433169
C,D,B,B,B,B,16.000164409901554
C,D,B,C,B,C,25.64623476669274
C,D,B,D,A,B,15.721686399826787
C,D,B,D,C,A,-1.1625105509469296
C,D,B,E,B,A,5.02446234546532
C,D,C,A,A,A,9.292645476677944
C,D,C,A,A,C,31.834813537099013
C,D,C,A,B,A,-3.427469820422548
C,D,C,A,C,B,6.635084430176812
C,D,C,B,A,B,11.123743039296922
C,D,C,C,B,B,2.977083591800344
C,D,C,C,C,A,-14.331904991114644
C,D,C,D,A,A,11.310565420053868
C,D,C,D,A,B,20.58949041693405
C,D,C,D,A,C,35.55923013118779
C,D,C,D,B,A,0.25928549011270263
C,D,C,E,A,D,45.35475571845336
C,D,C,E,B,B,16.836277084358365
C,D,C,E,B,C,26.43139500534345
C,D,C,E,C,B,16.449908783517007
C,D,D,A,A,A,12.244663945537074
C,D,D,A,A,B,20.98735833864991
C,D,D,A,A,C,39.75755038516192
C,D,D,A,A,D,44.99937674812096
C,D,D,A,B,B,10.658110197746558
C,D,D,A,B,C,24.91972766277445
C,D,D,C,A,B,24.52165520888401
C,D,D,C,B,A,6.7353135126286325
C,D,D,D,A,A,12.282321316886904
C,D,D,D,A,B,21.361135600258514
C,D,D,D,B,B,13.45836538829342
C,D,D,D,B,C,27.34870994247655
C,D,D,E,A,A,22.41087669082344
C,D,D,E,A,B,31.39989448161638
C,D,D,E,A,D,49.69189552136765
C,D,D,E,B,B,24.646259353698234
C,D,D,E,C,B,22.70347844205645
C,D,E,A,A,A,10.489995091366351
C,D,E,A,A,B,20.74373578650624
C,D,E,A,A,C,39.12299394843122
C,D,E,A,B,B,13.860135828312044
C,D,E,A,B,C,26.73165493038496
C,D,E,A,B,D,32.37234146768087
C,D,E,A,C,B,13.698353354271164
C,D,E,A,C,C,25.272556287137828
C,D,E,C,A,A,15.11884573374536
C,D,E,C,B,A,9.482304721054179
C,D,E,C,B,B,21.60514456412848
C,D,E,C,B,C,35.03983542542326
C,D,E,D,B,C,32.758163214680316
C,D,E,D,C,B,22.6513363193467
C,D,E,D,C,C,32.284712627759745
C,E,A,A,A,B,28.839919969759265
C,E,A,A,A,C,47.03653865675486
C,E,A,A,B,B,14.417549114621801
C,E,A,B,A,A,18.952588248614767
C,E,A,B,C,A,9.158396687235417
C,E,A,B,C,B,17.30297466220489
C,E,A,C,A,A,23.82762781931574
C,E,A,C,A,C,49.49286244839861
C,E,A,C,B,A,11.24305580289197
C,E,A,C,C,A,8.569919541890599
C,E,A,C,C,B,17.032509424529938
C,E,A,D,B,A,8.555940697101912
C,E,A,D,B,B,16.576690902493592
C,E,A,D,B,D,24.472711954185968
C,E,A,D,C,B,14.107194866091735
C,E,A,E,A,C,54.02116733239245
C,E,A,E,B,A,15.862566448123848
C,E,A,E,C,B,21.65245229675333
C,E,B,A,A,A,17.815129574716867
C,E,B,A,C,A,8.319706311724289
C,E,B,A,C,B,16.397385807349732
C,E,B,B,A,B,28.57632429253129
C,E,B,C,B,B,24.59371572770881
C,E,B,D,A,A,20.725941379364663
C,E,B,D,A,B,26.80447186051517
C,E,B,D,A,C,45.36057918547686
C,E,B,D,B,A,10.598535771634555
C,E,B,D,C,B,16.099590564725965
C,E,C,A,A,A,18.36667397275349
C,E,C,A,A,C,39.425131414973954
C,E,C,A,B,A,5.076809127709538
C,E,C,A,B,B,13.928574522959911
C,E,C,A,B,C,24.26743294736157
C,E,C,A,C,A,2.0188938476426297
C,E,C,A,C,B,10.107916830908467
C,E,C,B,A,A,17.59162415471451
C,E,C,B,A,C,42.12438486869628
C,E,C,B,B,B,22.22052583650066
C,E,C,C,A,A,27.685419332599626
C,E,C,C,B,B,24.061430512874807
C,E,C,C,C,B,20.089227381833755
C,E,C,D,A,A,19.15570328076182
C,E,C,D,A,B,28.84047405422195
C,E,C,D,A,C,41.5089942767049
C,E,C,D,B,A,7.68615631996412
C,E,C,D,B,B,18.494790841215
C,E,C,D,C,A,4.358963869793399
C,E,C,D,C,B,13.440773101093669
C,E,C,E,B,A,12.925545443331185
C,E,C,E,B,B,22.993052260821447
C,E,C,E,C,B,18.72297767646766
C,E,D,A,A,A,21.494473099086765
C,E,D,A,A,B,30.606334335682412
C,E,D,A,A,C,49.29112912178094
C,E,D,A,B,A,9.02488562769635
C,E,D,A,B,B,17.269556366666883
C,E,D,A,C,A,5.250818497774183
C,E,D,A,C,B,13.49447716732984
C,E,D,B,B,A,12.403219287631645
C,E,D,B,B,B,23.42759124390655
C,E,D,B,C,B,17.59717917588328
C,E,D,C,A,A,23.89372161844277
C,E,D,C,A,B,34.15421392825668
C,E,D,C,A,C,53.32582374869854
C,E,D,C,B,B,25.66061594303093
C,E,D,C,C,A,11.56163254954456
C,E,D,C,C,B,19.64564061711053
C,E,D,C,C,C,34.97402811759047
C,E,D,D,B,A,11.067555090945554
C,E,D,D,B,B,21.389099025952138
C,E,D,D,C,B,15.337554122178929
C,E,D,E,B,A,16.859341085275528
C,E,D,E,B,B,32.017470044867004
C,E,D,E,C,B,26.20715556489686
C,E,E,A,A,A,16.442736367116858
C,E,E,A,A,B,26.35611736376857
C,E,E,A,A,C,41.536687116937905
C,E,E,A,B,A,7.151290547549152
C,E,E,A,B,B,15.914626702020588
C,E,E,B,B,B,24.326556323385855
C,E,E,C,A,A,20.735232597641
C,E,E,C,A,B,29.6859171146622
C,E,E,C,A,C,45.23058582803978
C,E,E,C,C,A,9.00131596459397
C,E,E,C,C,B,17.66588119340108
C,E,E,D,A,A,20.460846299987995
C,E,E,D,A,B,32.37191582939177
C,E,E,D,A,C,43.172024299004974
C,E,E,D,B,A,10.9473940834904
C,E,E,D,B,B,23.680512305087056
C,E,E,D,C,B,19.226873079598235
C,E,E,E,A,A,28.147631212898034
C,E,E,E,A,C,45.80844356668891
C,E,E,E,B,A,16.227167154832376
C,E,E,E,B,B,29.60130283764125
C,E,E,E,C,B,24.66649238194394
D,A,A,A,B,A,8.57488184949764
D,A,A,A,B,B,10.731097027872636
D,A,A,A,C,A,6.367787498412287
D,A,A,A,C,C,20.720325447755663
D,A,A,A,C,D,24.20664222186525
D,A,A,B,A,A,17.522938061979392
D,A,A,B,A,C,46.774952796725216
D,A,A,B,A,D,48.18402020332314
D,A,A,C,B,B,15.624858660348039
D,A,A,C,B,C,29.779126037527803
D,A,A,C,B,D,31.22460828560245
D,A,A,D,A,B,24.294174041958858
D,A,A,D,A,C,47.58797598119528
D,A,A,D,A,D,49.32206815413926
D,A,A,D,C,A,7.611373773701715
D,A,A,D,C,C,25.17897548798409
D,A,A,D,C,D,26.08187404604561
D,A,A,E,B,C,31.177599448078304
D,A,A,E,B,D,32.463713501755855
D,A,A,E,C,A,11.483629198989027
D,A,A,E,C,B,13.478847223364479
D,A,A,E,C,C,28.409194674730482
D,A,A,E,C,D,28.29279777205189
D,A,B,A,A,A,17.673194461297587
D,A,B,A,A,B,24.77773987367829
D,A,B,A,A,C,43.241957280255185
D,A,B,A,A,D,47.28389348651496
D,A,B,A,B,A,12.51320730112898
D,A,B,A,B,B,18.322631938367643
D,A,B,A,B,C,28.979031762455016
D,A,B,A,B,D,32.684221264416664
D,A,B,A,C,A,9.943250518978877
D,A,B,A,C,B,14.060123561366325
D,A,B,A,C,C,24.810188696717855
D,A,B,A,C,D,27.54175914686592
D,A,B,B,A,C,48.5972106823891
D,A,B,B,B,B,25.71154854493712
D,A,B,B,B,C,36.528663870783866
D,A,B,B,B,D,38.93756029620893
D,A,B,B,C,A,12.326487001647608
D,A,B,C,A,B,8.606900121634531
D,A,B,C,A,C,43.740510852220794
D,A,B,C,B,A,-42.90959495549268
D,A,B,C,B,B,4.681022576639236
D,A,B,C,B,C,33.99669663140153
D,A,B,C,C,B,0.8426506272041523
D,A,B,D,A,A,19.95216302781469
D,A,B,D,A,B,24.87432756322262
D,A,B,D,A,D,48.141583720393896
D,A,B,D,B,A,15.15413301100741
D,A,B,D,B,B,20.573984740257288
D,A,B,D,B,C,33.16286479774413
D,A,B,D,C,B,1.9094513703566596
D,A,B,D,C,C,28.487118704597467
D,A,B,E,A,A,21.967828865785407
D,A,B,E,A,B,27.62211990052354
D,A,B,E,A,D,46.185171585230435
D,A,B,E,B,A,15.638579737471707
D,A,B,E,B,B,20.340966266491925
D,A,B,E,B,C,33.42378019602273
D,A,B,E,B,D,35.183559755092205
D,A,B,E,C,C,29.761136164487915
D,A,C,A,A,B,23.89233419585605
D,A,C,A,A,C,40.202024499829676
D,A,C,A,A,D,46.88350796575833
D,A,C,A,B,B,14.536246802384536
D,A,C,A,B,C,23.39785473356833
D,A,C,A,B,D,30.785567970923616
D,A,C,A,C,A,6.3609798525818135
D,A,C,A,C,B,10.410453775388618
D,A,C,A,C,C,19.269366773384327
D,A,C,A,C,D,25.49065105867391
D,A,C,B,A,A,16.853707596480767
D,A,C,B,A,B,27.709240402177144
D,A,C,B,A,C,42.064738397377035
D,A,C,B,B,B,19.4927188024527
D,A,C,B,B,C,27.6948675970404
D,A,C,B,B,D,34.11264499070863
D,A,C,C,A,B,13.545652962106493
D,A,C,C,A,C,42.793833856874684
D,A,C,C,A,D,48.30362699278739
D,A,C,C,B,A,-4.1038767942041785
D,A,C,C,C,B,2.490777842273359
D,A,C,C,C,C,25.77492191150496
D,A,C,C,C,D,30.816109077373195
D,A,C,D,A,A,21.11287599341764
D,A,C,D,A,B,26.01268378100804
D,A,C,D,A,C,43.89521130795887
D,A,C,E,A,A,24.554021277749854
D,A,C,E,A,D,47.00170091024096
D,A,C,E,B,A,14.313408707843545
D,A,C,E,B,B,20.89822156171492
D,A,C,E,B,C,27.44430059454184
D,A,C,E,B,D,33.64869513975497
D,A,C,E,C,D,28.033371371808467
D,A,D,A,A,B,24.984781005291328
D,A,D,A,A,C,44.688109649592114
D,A,D,A,A,D,48.34056188203167
D,A,D,A,B,B,13.730328713400073
D,A,D,A,B,C,26.180006971795365
D,A,D,A,B,D,23.9856930049566
D,A,D,A,C,A,5.3068186030187565
D,A,D,A,C,B,9.041829543245424
D,A,D,A,C,C,21.65786487885593
D,A,D,A,C,D,24.15864172106563
D,A,D,B,A,B,18.66778899110629
D,A,D,B,B,A,9.386611846968991
D,A,D,B,B,B,18.63520837364218
D,A,D,B,B,C,30.282806015735307
D,A,D,B,B,D,33.172423308061106
D,A,D,C,A,A,19.360126201064595
D,A,D,C,A,B,25.978459777463232
D,A,D,C,A,C,45.57911736834645
D,A,D,C,A,D,47.98785505635334
D,A,D,C,B,A,12.497489861785235
D,A,D,C,B,B,20.200144126734394
D,A,D,C,B,C,32.235666947534696
D,A,D,C,B,D,34.5614797696735
D,A,D,D,B,A,11.572779862042267
D,A,D,D,B,B,17.21042958996668
D,A,D,D,B,C,29.642502032750112
D,A,D,D,B,D,32.53531645476159
D,A,D,E,C,A,13.022126392650154
D,A,D,E,C,B,19.80396737902392
D,A,D,E,C,C,28.776786714992863
D,A,D,E,C,D,28.708009234352822
D,A,E,A,B,B,17.601193404511378
D,A,E,A,B,C,29.470799279000047
D,A,E,A,B,D,32.353000013967296
D,A,E,A,C,A,11.67540543701459
D,A,E,A,C,C,25.607739458010712
D,A,E,A,C,D,27.82358080619113
D,A,E,B,A,A,25.087771492137488
D,A,E,B,A,B,29.867013786552306
D,A,E,B,A,C,42.469252300677
D,A,E,B,B,A,12.972333109887565
D,A,E,B,B,B,25.38516851627258
D,A,E,B,B,C,35.51716078876265
D,A,E,B,B,D,31.23302881768856
D,A,E,B,C,A,10.4406320083093
D,A,E,B,C,C,31.693623717626355
D,A,E,C,B,A,16.02914122624712
D,A,E,C,B,D,37.8717388509869
D,A,E,C,C,A,12.683890047443173
D,A,E,C,C,C,31.402326891618905
D,A,E,C,C,D,32.43211578423696
D,A,E,D,A,A,24.34047887952003
D,A,E,D,A,B,35.235326022107955
D,A,E,D,A,C,49.79440730021186
D,A,E,D,A,D,51.79490790246178
D,A,E,D,B,A,16.919586809500288
D,A,E,D,B,B,24.947092039077052
D,A,E,D,B,C,32.440802366530924
D,A,E,D,B,D,35.08618319647211
D,A,E,D,C,A,13.67705895122558
D,A,E,D,C,B,20.025258217347556
D,A,E,D,C,C,28.15475059888699
D,A,E,D,C,D,29.822681454379808
D,A,E,E,A,A,29.79685658101457
D,A,E,E,A,B,39.107866333717226
D,A,E,E,A,C,51.34998768219195
D,A,E,E,A,D,50.74062519995266
D,A,E,E,B,A,19.84564517639669
D,A,E,E,B,B,30.01803843309784
D,A,E,E,B,C,35.36654918304449
D,A,E,E,B,D,37.27550099903103
D,A,E,E,C,A,11.682016099739391
D,A,E,E,C,C,32.35416117437852
D,A,E,E,C,D,32.01529699017315
D,B,A,A,A,A,8.248093192489392
D,B,A,A,A,B,15.703108851216145
D,B,A,A,A,C,39.28885555710715
D,B,A,A,B,A,0.2775053631356288
D,B,A,A,B,B,9.11322192982528
D,B,A,A,B,C,28.34336743331216
D,B,A,B,A,A,1.4190239036279453
D,B,A,B,A,B,15.815076903399873
D,B,A,B,C,B,10.869762203939263
D,B,A,C,B,D,35.372134422195685
D,B,A,D,B,B,13.690676115994279
D,B,A,D,B,D,35.567906922759406
D,B,A,E,A,B,25.04178339532485
D,B,A,E,A,C,44.87550989985035
D,B,B,C,A,A,15.122952809475743
D,B,C,A,B,A,4.377749636555503
D,B,C,A,B,B,16.275222490763518
D,B,C,A,B,C,29.44317051099315
D,B,C,A,C,C,25.9169486912472
D,B,C,C,B,B,9.014713796442155
D,B,C,C,B,C,33.868672184422465
D,B,C,D,A,C,42.61271265968431
D,B,C,E,A,A,17.376714698559635
D,B,C,E,A,B,27.11385488407516
D,B,D,A,A,C,34.472795141741564
D,B,D,A,B,B,15.565480743258624
D,B,D,A,B,C,33.00588081852693
D,B,D,A,C,A,5.979621297355276
D,B,D,C,A,A,-0.9516615528077901
D,B,D,C,A,C,41.766710651586216
D,B,D,C,B,C,35.61176238154676
D,B,D,D,A,A,7.203323722179565
D,B,D,E,A,B,33.196004103994674
D,B,D,E,A,C,51.977191370709676
D,B,D,E,B,B,28.281604157890488
D,B,D,E,B,C,43.24216970970669
D,B,D,E,B,D,45.129948382277796
D,B,E,A,A,A,11.231619822736596
D,B,E,A,A,D,42.863530840786254
D,B,E,A,B,B,14.81462310689538
D,B,E,E,A,A,15.123578334880154
D,B,E,E,A,B,30.801332853805924
D,B,E,E,A,C,43.913489844054325
D,B,E,E,A,D,44.15436665230942
D,C,A,A,A,A,11.57808234473815
D,C,A,A,A,B,19.458956995821733
D,C,A,A,A,C,40.93659033730536
D,C,A,A,A,D,43.10691559090925
D,C,A,A,B,D,29.39895169535657
D,C,A,B,A,B,19.787738429680907
D,C,A,B,A,C,40.06578746596899
D,C,A,B,B,A,2.474051382966996
D,C,A,B,B,C,29.67442901347861
D,C,A,B,B,D,31.32200322070589
D,C,A,B,C,C,26.81116714757939
D,C,A,C,A,A,11.000210490415306
D,C,A,C,B,A,1.7326194604511165
D,C,A,C,B,C,30.329545967753624
D,C,A,C,B,D,31.71436175700234
D,C,A,C,C,B,12.621869213062894
D,C,A,C,C,C,27.597965213773524
D,C,A,D,B,B,13.792189973048108
D,C,A,D,B,C,31.018680396186447
D,C,A,D,B,D,32.96009998088212
D,C,A,E,A,B,24.759915950115303
D,C,A,E,A,C,45.9985319180196
D,C,A,E,A,D,45.328190310758075
D,C,A,E,B,B,17.92136452990713
D,C,A,E,B,C,35.028347405488915
D,C,A,E,B,D,35.11441748020069
D,C,A,E,C,D,30.692265579445305
D,C,B,A,A,A,9.346883737138779
D,C,B,A,A,C,42.42735071384614
D,C,B,A,A,D,44.50610234636935
D,C,B,A,B,B,18.517626188371025
D,C,B,A,C,A,4.763231060589659
D,C,B,A,C,B,14.647069406826935
D,C,B,A,C,C,28.70403170566906
D,C,B,C,A,C,41.54882791209781
D,C,B,C,B,B,6.4054259669359075
D,C,B,C,C,B,3.0435619909254075
D,C,B,D,A,B,23.99591428528832
D,C,B,E,A,A,17.700553754152782
D,C,B,E,A,B,26.56176494148671
D,C,B,E,A,C,43.76228500895503
D,C,B,E,B,B,20.637050015045627
D,C,B,E,B,C,36.06679181725713
D,C,C,A,A,A,13.277147138516224
D,C,C,A,A,C,39.42577544085236
D,C,C,A,B,A,0.7197722719945758
D,C,C,A,C,B,11.65584819793708
D,C,C,B,C,B,16.540000425140974
D,C,C,C,A,B,13.377662083154636
D,C,C,C,B,A,-13.929107421218367
D,C,C,C,C,B,3.289200047920129
D,C,C,D,A,B,25.34107794923309
D,C,C,D,B,B,19.28529562847459
D,C,C,D,C,D,31.85462471917985
D,C,C,E,A,A,18.779018309438648
D,C,C,E,A,B,27.92540630229033
D,C,C,E,A,C,43.61246300052443
D,C,C,E,B,C,32.701635276438104
D,C,C,E,B,D,35.934455572039354
D,C,D,A,A,B,21.785403041975737
D,C,D,A,B,C,28.18019905825111
D,C,D,A,B,D,30.464406958534703
D,C,D,A,C,A,-4.645592277007993
D,C,D,B,A,B,20.372587052384496
D,C,D,B,A,C,39.99290129793097
D,C,D,B,B,C,30.185465668565868
D,C,D,C,A,A,11.406959091369824
D,C,D,C,B,A,3.984688253255848
D,C,D,C,B,B,18.978864609144736
D,C,D,C,B,C,33.30281030620492
D,C,D,C,C,C,29.724857753914204
D,C,D,D,A,A,11.341628161367366
D,C,D,D,A,B,22.03678672349196
D,C,D,D,A,C,43.51407639703973
D,C,D,D,A,D,45.39269813856985
D,C,D,E,A,D,45.900297144390535
D,C,D,E,C,C,32.110389581422076
D,C,D,E,C,D,30.84677893746736
D,C,E,A,A,A,8.649933150287824
D,C,E,A,A,B,26.276695665709386
D,C,E,A,C,B,14.084731103342564
D,C,E,B,A,B,31.374758423196134
D,C,E,B,B,B,21.366417338800094
D,C,E,C,A,A,9.26798151894934
D,C,E,C,A,B,27.601270517010498
D,C,E,C,B,A,2.6207410507818185
D,C,E,C,B,B,23.26262703562653
D,C,E,C,B,C,33.024897781162025
D,C,E,C,C,C,26.923015748697964
D,C,E,D,A,A,13.513383493110199
D,C,E,D,A,C,47.8955829001229
D,C,E,D,B,A,5.046146479163047
D,C,E,D,B,C,36.29185634976189
D,C,E,E,A,A,15.720056307885866
D,C,E,E,A,B,36.72827981049512
D,C,E,E,A,C,48.83885008656472
D,C,E,E,A,D,50.75472963928826
D,C,E,E,B,B,29.461575421907753
D,C,E,E,B,C,32.28556926207856
D,C,E,E,B,D,40.760596154852344
D,C,E,E,C,B,24.093803133964983
D,D,A,A,B,B,17.693424712847733
D,D,A,A,B,C,31.674201181088442
D,D,A,B,A,D,54.036277689325246
D,D,A,B,B,D,42.401317741153996
D,D,A,B,C,C,35.545413725329205
D,D,A,B,C,D,38.84108634713017
D,D,A,C,A,A,29.294848865645065
D,D,A,C,A,B,34.08903992129725
D,D,A,C,A,C,50.443283309590036
D,D,A,C,C,A,20.328415004785487
D,D,A,C,C,B,20.948042362690746
D,D,A,C,C,D,37.64569798608316
D,D,A,D,B,B,20.22785380784285
D,D,A,D,B,C,34.42532791949422
D,D,A,D,C,B,16.811187406383812
D,D,A,D,C,C,31.20778534227798
D,D,A,E,A,A,34.80580368776393
D,D,A,E,A,B,40.517090866635385
D,D,A,E,A,C,53.87411061257922
D,D,A,E,A,D,54.926477505366584
D,D,A,E,B,A,25.327586847560035
D,D,A,E,B,B,26.96957485617259
D,D,A,E,B,C,38.35639324656044
D,D,B,A,A,A,21.4710936175757
D,D,B,A,A,B,30.313018989705306
D,D,B,A,A,C,47.80484118192536
D,D,B,A,B,A,17.513812354756148
D,D,B,A,B,C,36.28860258407164
D,D,B,C,B,A,11.610448411029381
D,D,B,D,A,C,51.81785442312204
D,D,B,D,A,D,59.93516337121477
D,D,B,E,A,B,38.21445873636307
D,D,B,E,A,C,52.397824137254894
D,D,C,A,C,A,15.614088427708392
D,D,C,A,C,B,15.563756307488742
D,D,C,A,C,C,27.217094802179734
D,D,C,A,C,D,33.410337794832714
D,D,C,B,A,D,54.128332363453616
D,D,C,C,A,A,30.33699382682002
D,D,C,C,A,B,37.30981865033607
D,D,C,C,B,B,31.2829608257338
D,D,C,C,B,C,39.11387353381947
D,D,C,C,C,B,27.234241191447808
D,D,C,D,B,A,20.879363263834872
D,D,C,D,B,B,24.66775073657157
D,D,C,D,B,C,30.70588619060513
D,D,C,D,B,D,44.330649199566935
D,D,C,E,A,A,33.38786583522234
D,D,C,E,A,B,36.44402063216355
D,D,C,E,A,C,49.77468054900381
D,D,C,E,B,D,42.71725108620213
D,D,C,E,C,A,23.143994151459765
D,D,C,E,C,B,19.785091282591306
D,D,C,E,C,C,35.406988542561436
D,D,C,E,C,D,38.771770017212994
D,D,D,A,A,C,48.95617640121497
D,D,D,A,A,D,52.81749435587646
D,D,D,A,B,B,19.256842047672
D,D,D,A,B,D,36.51319893361492
D,D,D,A,C,A,16.32671469823302
D,D,D,A,C,B,14.917116896335433
D,D,D,A,C,C,28.07110299151072
D,D,D,B,B,A,20.26439818403953
D,D,D,B,C,A,18.816307311287254
D,D,D,B,C,C,36.454286879124325
D,D,D,B,C,D,39.59256414090484
D,D,D,C,A,A,29.08400657426669
D,D,D,C,A,B,34.89089394201893
D,D,D,C,A,C,53.010302373357604
D,D,D,C,C,B,22.654226821917273
D,D,D,D,A,A,30.795306635721545
D,D,D,D,A,B,35.05353838663943
D,D,D,D,A,C,49.36264111268128
D,D,D,D,A,D,56.02696517885049
D,D,D,D,B,B,24.715465546288943
D,D,D,D,C,A,21.378613242965084
D,D,D,D,C,B,19.31639325015795
D,D,D,E,A,A,38.150295360723625
D,D,D,E,A,B,42.58764657296175
D,D,D,E,A,C,56.48249182613839
D,D,D,E,A,D,56.542988782693385
D,D,D,E,C,A,26.812816053856892
D,D,D,E,C,B,25.02457793251091
D,D,E,A,A,A,28.22513331354431
D,D,E,A,A,B,37.793401639667145
D,D,E,A,A,C,49.07708706528504
D,D,E,A,A,D,53.0560118817243
D,D,E,A,B,A,15.441814321484785
D,D,E,A,C,A,16.740568391289283
D,D,E,A,C,B,17.865434980720124
D,D,E,B,C,D,37.52492324939404
D,D,E,C,A,A,30.108593167552648
D,D,E,C,A,B,40.70394304134491
D,D,E,C,A,C,55.05726803318137
D,D,E,C,A,D,58.88401682496802
D,D,E,C,B,C,44.369916008743495
D,D,E,C,B,D,48.136536052901704
D,D,E,C,C,A,22.64887554138318
D,D,E,C,C,B,26.583880036552486
D,D,E,C,C,C,41.15175718466677
D,D,E,D,C,B,25.700781741440363
D,D,E,E,C,A,28.28679557202645
D,E,A,A,A,A,33.68802521861661
D,E,A,A,A,B,37.62059754211364
D,E,A,A,B,A,22.14471106302371
D,E,A,B,B,A,25.62784295752988
D,E,A,B,C,A,22.222702193284725
D,E,A,C,A,A,33.95100390939191
D,E,A,C,A,B,39.83489996184935
D,E,A,C,A,D,50.77627943958129
D,E,A,C,B,A,25.90383330215149
D,E,A,C,C,A,22.39649697722628
D,E,A,C,C,B,14.634490926239556
D,E,A,D,A,A,35.631480015793294
D,E,A,E,A,A,40.49144142149386
D,E,A,E,A,B,46.15659379577904
D,E,A,E,B,A,22.925613084747802
D,E,B,A,B,A,25.32467295546671
D,E,B,B,A,C,62.23649710256461
D,E,B,D,B,A,33.4326943459235
D,E,B,D,C,A,25.995794260696073
D,E,C,A,A,A,31.009601085605553
D,E,C,A,A,B,36.785044197805775
D,E,C,A,A,D,46.975734155736845
D,E,C,A,B,A,21.15736003476123
D,E,C,A,C,B,9.737800929444496
D,E,C,B,A,A,28.56229143311697
D,E,C,B,C,B,26.95599695138363
D,E,C,C,A,B,41.336906843213676
D,E,C,C,B,B,35.32201738509673
D,E,C,C,C,A,24.4850850731641
D,E,C,D,A,A,33.61836119635821
