R1,R2,R3,R4,X,Y,barrier
E,D,A,E,B,A,11.18875335576804
E,D,A,E,B,B,15.822534814085962
E,D,A,E,C,A,9.025676331437502
E,D,A,E,C,B,13.95446254863602
E,D,B,A,A,A,-0.5204396699675726
E,D,B,C,A,A,-0.14616753354150047
E,D,B,C,C,B,-7.634831252692534
E,D,B,D,B,A,1.3300477560909636
E,D,B,D,B,B,3.3067351185050864
E,D,B,E,A,A,2.9518410181794987
E,D,C,A,A,A,0.7041192633538174
E,D,C,A,B,A,0.9478085170466491
E,D,C,A,C,A,1.9292076095467623
E,D,C,D,B,A,2.1981460689596664
E,D,C,D,B,B,4.621427780721938
E,D,C,E,B,A,1.9470408705722368
E,D,D,A,B,A,10.695687369240034
E,D,D,A,B,B,15.18590273344264
E,D,D,B,A,A,0.17957294898607667
E,D,D,C,B,A,1.825220740247508
E,D,D,C,C,A,2.432883993326253
E,D,D,C,C,B,2.8072859608842893
E,D,D,D,A,A,18.696627396573483
E,D,D,D,C,A,8.54737010219687
E,D,D,D,C,B,13.150969991812026
E,D,D,E,A,A,18.8163087499052
E,D,D,E,B,A,12.400670767886634
E,D,D,E,C,A,9.119457223704378
E,D,D,E,C,B,13.924677730451384
E,D,E,A,B,A,14.177145735813882
E,D,E,A,B,B,15.803361836361788
E,D,E,C,A,A,2.196831532823344
E,D,E,C,B,A,3.180461101662938
E,D,E,D,A,A,20.8991793499391
E,D,E,E,A,A,16.86265392572024
E,D,E,E,B,A,11.552426736544325
E,D,E,E,B,B,15.83537830630421
E,E,A,A,A,A,19.042212627513106
E,E,A,B,A,A,1.6771271600207962
E,E,A,C,A,A,9.46966830848814
E,E,A,C,B,A,2.9060373298018067
E,E,A,C,C,A,7.75541462203121
E,E,A,C,C,B,11.132202010449383
E,E,A,D,A,A,24.065570196913253
E,E,A,E,A,A,24.923860448099973
E,E,B,A,C,B,0.011235535391050707
E,E,B,E,A,A,7.720589303853427
E,E,C,A,A,A,7.753134744878478
E,E,C,A,B,A,0.6006092754019979
E,E,C,A,C,A,3.467730807271293
E,E,C,D,A,A,7.122129720205102
E,E,C,D,B,A,2.0235274870945585
E,E,C,E,B,A,0.981278880924874
E,E,D,A,A,A,19.29460959182156
E,E,D,C,A,A,7.461761229786665
E,E,D,C,B,A,4.280064915849619
E,E,D,E,A,A,26.04460428321313
E,E,E,A,A,A,20.375206685507905
E,E,E,C,A,A,3.2874535406124537
E,E,E,D,A,A,20.969734989990574
E,E,E,E,A,A,22.58660526009471
